choice_id,option_id,rpo,label,section_id,step_key,variant_id,body_style,trim_level,status,selectable,base_price
2lt_c67__opt_vhm_001,opt_vhm_001,VHM,Vehicle Health Management,sec_stan_001,standard_equipment,2lt_c67,convertible,2LT,standard,False,0
3lt_c67__opt_vhm_001,opt_vhm_001,VHM,Vehicle Health Management,sec_stan_001,standard_equipment,3lt_c67,convertible,3LT,standard,False,0
1lt_c07__opt_xfn_001,opt_xfn_001,XFN,All-Season Performance Blackwall Tires,sec_stan_001,standard_equipment,1lt_c07,coupe,1LT,standard,False,0
2lt_c07__opt_xfn_001,opt_xfn_001,XFN,All-Season Performance Blackwall Tires,sec_stan_001,standard_equipment,2lt_c07,coupe,2LT,standard,False,0
3lt_c07__opt_xfn_001,opt_xfn_001,XFN,All-Season Performance Blackwall Tires,sec_stan_001,standard_equipment,3lt_c07,coupe,3LT,standard,False,0
1lt_c67__opt_xfn_001,opt_xfn_001,XFN,All-Season Performance Blackwall Tires,sec_stan_001,standard_equipment,1lt_c67,convertible,1LT,standard,False,0
2lt_c67__opt_xfn_001,opt_xfn_001,XFN,All-Season Performance Blackwall Tires,sec_stan_001,standard_equipment,2lt_c67,convertible,2LT,standard,False,0
3lt_c67__opt_xfn_001,opt_xfn_001,XFN,All-Season Performance Blackwall Tires,sec_stan_001,standard_equipment,3lt_c67,convertible,3LT,standard,False,0
1lt_c07__opt_719_002,opt_719_002,719,Black Seat Belt Color,sec_stan_002,standard_equipment,1lt_c07,coupe,1LT,standard,False,0
2lt_c07__opt_719_002,opt_719_002,719,Black Seat Belt Color,sec_stan_002,standard_equipment,2lt_c07,coupe,2LT,standard,False,0
3lt_c07__opt_719_002,opt_719_002,719,Black Seat Belt Color,sec_stan_002,standard_equipment,3lt_c07,coupe,3LT,standard,False,0
1lt_c67__opt_719_002,opt_719_002,719,Black Seat Belt Color,sec_stan_002,standard_equipment,1lt_c67,convertible,1LT,standard,False,0
2lt_c67__opt_719_002,opt_719_002,719,Black Seat Belt Color,sec_stan_002,standard_equipment,2lt_c67,convertible,2LT,standard,False,0
3lt_c67__opt_719_002,opt_719_002,719,Black Seat Belt Color,sec_stan_002,standard_equipment,3lt_c67,convertible,3LT,standard,False,0
1lt_c07__opt_cf7_002,opt_cf7_002,CF7,Body-Color Removable Roof Panel,sec_stan_002,standard_equipment,1lt_c07,coupe,1LT,standard,False,0
2lt_c07__opt_cf7_002,opt_cf7_002,CF7,Body-Color Removable Roof Panel,sec_stan_002,standard_equipment,2lt_c07,coupe,2LT,standard,False,0
3lt_c07__opt_cf7_002,opt_cf7_002,CF7,Body-Color Removable Roof Panel,sec_stan_002,standard_equipment,3lt_c07,coupe,3LT,standard,False,0
1lt_c67__opt_cf7_002,opt_cf7_002,CF7,Body-Color Removable Roof Panel,sec_stan_002,standard_equipment,1lt_c67,convertible,1LT,unavailable,False,0
2lt_c67__opt_cf7_002,opt_cf7_002,CF7,Body-Color Removable Roof Panel,sec_stan_002,standard_equipment,2lt_c67,convertible,2LT,unavailable,False,0
3lt_c67__opt_cf7_002,opt_cf7_002,CF7,Body-Color Removable Roof Panel,sec_stan_002,standard_equipment,3lt_c67,convertible,3LT,unavailable,False,0
1lt_c07__opt_cm9_002,opt_cm9_002,CM9,Body-Color Power-Folding Retractable Hardtop,sec_stan_002,standard_equipment,1lt_c07,coupe,1LT,unavailable,False,0
2lt_c07__opt_cm9_002,opt_cm9_002,CM9,Body-Color Power-Folding Retractable Hardtop,sec_stan_002,standard_equipment,2lt_c07,coupe,2LT,unavailable,False,0
3lt_c07__opt_cm9_002,opt_cm9_002,CM9,Body-Color Power-Folding Retractable Hardtop,sec_stan_002,standard_equipment,3lt_c07,coupe,3LT,unavailable,False,0
1lt_c67__opt_cm9_002,opt_cm9_002,CM9,Body-Color Power-Folding Retractable Hardtop,sec_stan_002,standard_equipment,1lt_c67,convertible,1LT,standard,False,0
2lt_c67__opt_cm9_002,opt_cm9_002,CM9,Body-Color Power-Folding Retractable Hardtop,sec_stan_002,standard_equipment,2lt_c67,convertible,2LT,standard,False,0
3lt_c67__opt_cm9_002,opt_cm9_002,CM9,Body-Color Power-Folding Retractable Hardtop,sec_stan_002,standard_equipment,3lt_c67,convertible,3LT,standard,False,0
1lt_c07__opt_efr_002,opt_efr_002,EFR,Carbon Flash Exterior Accents,sec_stan_002,standard_equipment,1lt_c07,coupe,1LT,standard,False,0
2lt_c07__opt_efr_002,opt_efr_002,EFR,Carbon Flash Exterior Accents,sec_stan_002,standard_equipment,2lt_c07,coupe,2LT,standard,False,0
3lt_c07__opt_efr_002,opt_efr_002,EFR,Carbon Flash Exterior Accents,sec_stan_002,standard_equipment,3lt_c07,coupe,3LT,standard,False,0
1lt_c67__opt_efr_002,opt_efr_002,EFR,Carbon Flash Exterior Accents,sec_stan_002,standard_equipment,1lt_c67,convertible,1LT,standard,False,0
2lt_c67__opt_efr_002,opt_efr_002,EFR,Carbon Flash Exterior Accents,sec_stan_002,standard_equipment,2lt_c67,convertible,2LT,standard,False,0
3lt_c67__opt_efr_002,opt_efr_002,EFR,Carbon Flash Exterior Accents,sec_stan_002,standard_equipment,3lt_c67,convertible,3LT,standard,False,0
1lt_c07__opt_eyt_002,opt_eyt_002,EYT,Carbon Flash Exterior Badge Package,sec_stan_002,standard_equipment,1lt_c07,coupe,1LT,standard,False,0
2lt_c07__opt_eyt_002,opt_eyt_002,EYT,Carbon Flash Exterior Badge Package,sec_stan_002,standard_equipment,2lt_c07,coupe,2LT,standard,False,0
3lt_c07__opt_eyt_002,opt_eyt_002,EYT,Carbon Flash Exterior Badge Package,sec_stan_002,standard_equipment,3lt_c07,coupe,3LT,standard,False,0
1lt_c67__opt_eyt_002,opt_eyt_002,EYT,Carbon Flash Exterior Badge Package,sec_stan_002,standard_equipment,1lt_c67,convertible,1LT,standard,False,0
2lt_c67__opt_eyt_002,opt_eyt_002,EYT,Carbon Flash Exterior Badge Package,sec_stan_002,standard_equipment,2lt_c67,convertible,2LT,standard,False,0
3lt_c67__opt_eyt_002,opt_eyt_002,EYT,Carbon Flash Exterior Badge Package,sec_stan_002,standard_equipment,3lt_c67,convertible,3LT,standard,False,0
1lt_c07__opt_fe1_002,opt_fe1_002,FE1,Corvette Standard Suspension,sec_stan_002,standard_equipment,1lt_c07,coupe,1LT,standard,False,0
2lt_c07__opt_fe1_002,opt_fe1_002,FE1,Corvette Standard Suspension,sec_stan_002,standard_equipment,2lt_c07,coupe,2LT,standard,False,0
3lt_c07__opt_fe1_002,opt_fe1_002,FE1,Corvette Standard Suspension,sec_stan_002,standard_equipment,3lt_c07,coupe,3LT,standard,False,0
1lt_c67__opt_fe1_002,opt_fe1_002,FE1,Corvette Standard Suspension,sec_stan_002,standard_equipment,1lt_c67,convertible,1LT,standard,False,0
2lt_c67__opt_fe1_002,opt_fe1_002,FE1,Corvette Standard Suspension,sec_stan_002,standard_equipment,2lt_c67,convertible,2LT,standard,False,0
3lt_c67__opt_fe1_002,opt_fe1_002,FE1,Corvette Standard Suspension,sec_stan_002,standard_equipment,3lt_c67,convertible,3LT,standard,False,0
1lt_c07__opt_j6a_002,opt_j6a_002,J6A,Black Painted Brake Calipers,sec_stan_002,standard_equipment,1lt_c07,coupe,1LT,standard,False,0
2lt_c07__opt_j6a_002,opt_j6a_002,J6A,Black Painted Brake Calipers,sec_stan_002,standard_equipment,2lt_c07,coupe,2LT,standard,False,0
3lt_c07__opt_j6a_002,opt_j6a_002,J6A,Black Painted Brake Calipers,sec_stan_002,standard_equipment,3lt_c07,coupe,3LT,standard,False,0
1lt_c67__opt_j6a_002,opt_j6a_002,J6A,Black Painted Brake Calipers,sec_stan_002,standard_equipment,1lt_c67,convertible,1LT,standard,False,0
2lt_c67__opt_j6a_002,opt_j6a_002,J6A,Black Painted Brake Calipers,sec_stan_002,standard_equipment,2lt_c67,convertible,2LT,standard,False,0
3lt_c67__opt_j6a_002,opt_j6a_002,J6A,Black Painted Brake Calipers,sec_stan_002,standard_equipment,3lt_c67,convertible,3LT,standard,False,0
1lt_c07__opt_nga_002,opt_nga_002,NGA,Black Exhaust Tips,sec_stan_002,standard_equipment,1lt_c07,coupe,1LT,standard,False,0
2lt_c07__opt_nga_002,opt_nga_002,NGA,Black Exhaust Tips,sec_stan_002,standard_equipment,2lt_c07,coupe,2LT,standard,False,0
3lt_c07__opt_nga_002,opt_nga_002,NGA,Black Exhaust Tips,sec_stan_002,standard_equipment,3lt_c07,coupe,3LT,standard,False,0
1lt_c67__opt_nga_002,opt_nga_002,NGA,Black Exhaust Tips,sec_stan_002,standard_equipment,1lt_c67,convertible,1LT,standard,False,0
2lt_c67__opt_nga_002,opt_nga_002,NGA,Black Exhaust Tips,sec_stan_002,standard_equipment,2lt_c67,convertible,2LT,standard,False,0
3lt_c67__opt_nga_002,opt_nga_002,NGA,Black Exhaust Tips,sec_stan_002,standard_equipment,3lt_c67,convertible,3LT,standard,False,0
1lt_c07__opt_nk4_001,opt_nk4_001,NK4,Leather-Wrapped Steering Wheel,sec_stan_002,standard_equipment,1lt_c07,coupe,1LT,standard,False,0
2lt_c07__opt_nk4_001,opt_nk4_001,NK4,Leather-Wrapped Steering Wheel,sec_stan_002,standard_equipment,2lt_c07,coupe,2LT,standard,False,0
3lt_c07__opt_nk4_001,opt_nk4_001,NK4,Leather-Wrapped Steering Wheel,sec_stan_002,standard_equipment,3lt_c07,coupe,3LT,standard,False,0
1lt_c67__opt_nk4_001,opt_nk4_001,NK4,Leather-Wrapped Steering Wheel,sec_stan_002,standard_equipment,1lt_c67,convertible,1LT,standard,False,0
2lt_c67__opt_nk4_001,opt_nk4_001,NK4,Leather-Wrapped Steering Wheel,sec_stan_002,standard_equipment,2lt_c67,convertible,2LT,standard,False,0
3lt_c67__opt_nk4_001,opt_nk4_001,NK4,Leather-Wrapped Steering Wheel,sec_stan_002,standard_equipment,3lt_c67,convertible,3LT,standard,False,0
1lt_c07__opt_qeb_002,opt_qeb_002,QEB,Pearl Nickel 5-Split-Spoke Forged Aluminum Wheels,sec_stan_002,standard_equipment,1lt_c07,coupe,1LT,standard,False,0
2lt_c07__opt_qeb_002,opt_qeb_002,QEB,Pearl Nickel 5-Split-Spoke Forged Aluminum Wheels,sec_stan_002,standard_equipment,2lt_c07,coupe,2LT,standard,False,0
3lt_c07__opt_qeb_002,opt_qeb_002,QEB,Pearl Nickel 5-Split-Spoke Forged Aluminum Wheels,sec_stan_002,standard_equipment,3lt_c07,coupe,3LT,standard,False,0
1lt_c67__opt_qeb_002,opt_qeb_002,QEB,Pearl Nickel 5-Split-Spoke Forged Aluminum Wheels,sec_stan_002,standard_equipment,1lt_c67,convertible,1LT,standard,False,0
2lt_c67__opt_qeb_002,opt_qeb_002,QEB,Pearl Nickel 5-Split-Spoke Forged Aluminum Wheels,sec_stan_002,standard_equipment,2lt_c67,convertible,2LT,standard,False,0
3lt_c67__opt_qeb_002,opt_qeb_002,QEB,Pearl Nickel 5-Split-Spoke Forged Aluminum Wheels,sec_stan_002,standard_equipment,3lt_c67,convertible,3LT,standard,False,0
1lt_c07__opt_dpb_001,opt_dpb_001,DPB,Carbon Flash with Blue Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,1lt_c07,coupe,1LT,available,True,1295
2lt_c07__opt_dpb_001,opt_dpb_001,DPB,Carbon Flash with Blue Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,2lt_c07,coupe,2LT,available,True,1295
3lt_c07__opt_dpb_001,opt_dpb_001,DPB,Carbon Flash with Blue Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,3lt_c07,coupe,3LT,available,True,1295
1lt_c67__opt_dpb_001,opt_dpb_001,DPB,Carbon Flash with Blue Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,1lt_c67,convertible,1LT,available,True,1295
2lt_c67__opt_dpb_001,opt_dpb_001,DPB,Carbon Flash with Blue Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,2lt_c67,convertible,2LT,available,True,1295
3lt_c67__opt_dpb_001,opt_dpb_001,DPB,Carbon Flash with Blue Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,3lt_c67,convertible,3LT,available,True,1295
1lt_c07__opt_dpc_001,opt_dpc_001,DPC,Carbon Flash with Yellow Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,1lt_c07,coupe,1LT,available,True,1295
2lt_c07__opt_dpc_001,opt_dpc_001,DPC,Carbon Flash with Yellow Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,2lt_c07,coupe,2LT,available,True,1295
3lt_c07__opt_dpc_001,opt_dpc_001,DPC,Carbon Flash with Yellow Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,3lt_c07,coupe,3LT,available,True,1295
1lt_c67__opt_dpc_001,opt_dpc_001,DPC,Carbon Flash with Yellow Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,1lt_c67,convertible,1LT,available,True,1295
2lt_c67__opt_dpc_001,opt_dpc_001,DPC,Carbon Flash with Yellow Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,2lt_c67,convertible,2LT,available,True,1295
3lt_c67__opt_dpc_001,opt_dpc_001,DPC,Carbon Flash with Yellow Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,3lt_c67,convertible,3LT,available,True,1295
1lt_c07__opt_dpg_001,opt_dpg_001,DPG,Carbon Flash with Orange Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,1lt_c07,coupe,1LT,available,True,1295
2lt_c07__opt_dpg_001,opt_dpg_001,DPG,Carbon Flash with Orange Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,2lt_c07,coupe,2LT,available,True,1295
3lt_c07__opt_dpg_001,opt_dpg_001,DPG,Carbon Flash with Orange Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,3lt_c07,coupe,3LT,available,True,1295
1lt_c67__opt_dpg_001,opt_dpg_001,DPG,Carbon Flash with Orange Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,1lt_c67,convertible,1LT,available,True,1295
2lt_c67__opt_dpg_001,opt_dpg_001,DPG,Carbon Flash with Orange Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,2lt_c67,convertible,2LT,available,True,1295
3lt_c67__opt_dpg_001,opt_dpg_001,DPG,Carbon Flash with Orange Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,3lt_c67,convertible,3LT,available,True,1295
1lt_c07__opt_dpl_001,opt_dpl_001,DPL,Carbon Flash with Red Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,1lt_c07,coupe,1LT,available,True,1295
2lt_c07__opt_dpl_001,opt_dpl_001,DPL,Carbon Flash with Red Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,2lt_c07,coupe,2LT,available,True,1295
3lt_c07__opt_dpl_001,opt_dpl_001,DPL,Carbon Flash with Red Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,3lt_c07,coupe,3LT,available,True,1295
1lt_c67__opt_dpl_001,opt_dpl_001,DPL,Carbon Flash with Red Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,1lt_c67,convertible,1LT,available,True,1295
2lt_c67__opt_dpl_001,opt_dpl_001,DPL,Carbon Flash with Red Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,2lt_c67,convertible,2LT,available,True,1295
3lt_c67__opt_dpl_001,opt_dpl_001,DPL,Carbon Flash with Red Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,3lt_c67,convertible,3LT,available,True,1295
1lt_c07__opt_dpt_001,opt_dpt_001,DPT,Carbon Flash with Silver Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,1lt_c07,coupe,1LT,available,True,1295
2lt_c07__opt_dpt_001,opt_dpt_001,DPT,Carbon Flash with Silver Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,2lt_c07,coupe,2LT,available,True,1295
3lt_c07__opt_dpt_001,opt_dpt_001,DPT,Carbon Flash with Silver Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,3lt_c07,coupe,3LT,available,True,1295
1lt_c67__opt_dpt_001,opt_dpt_001,DPT,Carbon Flash with Silver Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,1lt_c67,convertible,1LT,available,True,1295
2lt_c67__opt_dpt_001,opt_dpt_001,DPT,Carbon Flash with Silver Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,2lt_c67,convertible,2LT,available,True,1295
3lt_c67__opt_dpt_001,opt_dpt_001,DPT,Carbon Flash with Silver Accent Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,3lt_c67,convertible,3LT,available,True,1295
1lt_c07__opt_dsy_001,opt_dsy_001,DSY,Edge Orange Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,1lt_c07,coupe,1LT,available,True,1295
2lt_c07__opt_dsy_001,opt_dsy_001,DSY,Edge Orange Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,2lt_c07,coupe,2LT,available,True,1295
3lt_c07__opt_dsy_001,opt_dsy_001,DSY,Edge Orange Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,3lt_c07,coupe,3LT,available,True,1295
1lt_c67__opt_dsy_001,opt_dsy_001,DSY,Edge Orange Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,1lt_c67,convertible,1LT,available,True,1295
2lt_c67__opt_dsy_001,opt_dsy_001,DSY,Edge Orange Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,2lt_c67,convertible,2LT,available,True,1295
3lt_c67__opt_dsy_001,opt_dsy_001,DSY,Edge Orange Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,3lt_c67,convertible,3LT,available,True,1295
1lt_c07__opt_dsz_001,opt_dsz_001,DSZ,Edge Red Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,1lt_c07,coupe,1LT,available,True,1295
2lt_c07__opt_dsz_001,opt_dsz_001,DSZ,Edge Red Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,2lt_c07,coupe,2LT,available,True,1295
3lt_c07__opt_dsz_001,opt_dsz_001,DSZ,Edge Red Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,3lt_c07,coupe,3LT,available,True,1295
1lt_c67__opt_dsz_001,opt_dsz_001,DSZ,Edge Red Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,1lt_c67,convertible,1LT,available,True,1295
2lt_c67__opt_dsz_001,opt_dsz_001,DSZ,Edge Red Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,2lt_c67,convertible,2LT,available,True,1295
3lt_c67__opt_dsz_001,opt_dsz_001,DSZ,Edge Red Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,3lt_c67,convertible,3LT,available,True,1295
1lt_c07__opt_dt0_001,opt_dt0_001,DT0,Competition Yellow Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,1lt_c07,coupe,1LT,available,True,1295
2lt_c07__opt_dt0_001,opt_dt0_001,DT0,Competition Yellow Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,2lt_c07,coupe,2LT,available,True,1295
3lt_c07__opt_dt0_001,opt_dt0_001,DT0,Competition Yellow Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,3lt_c07,coupe,3LT,available,True,1295
1lt_c67__opt_dt0_001,opt_dt0_001,DT0,Competition Yellow Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,1lt_c67,convertible,1LT,available,True,1295
2lt_c67__opt_dt0_001,opt_dt0_001,DT0,Competition Yellow Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,2lt_c67,convertible,2LT,available,True,1295
3lt_c67__opt_dt0_001,opt_dt0_001,DT0,Competition Yellow Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,3lt_c67,convertible,3LT,available,True,1295
1lt_c07__opt_dth_001,opt_dth_001,DTH,Carbon Flash Metallic Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,1lt_c07,coupe,1LT,available,True,1295
2lt_c07__opt_dth_001,opt_dth_001,DTH,Carbon Flash Metallic Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,2lt_c07,coupe,2LT,available,True,1295
3lt_c07__opt_dth_001,opt_dth_001,DTH,Carbon Flash Metallic Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,3lt_c07,coupe,3LT,available,True,1295
1lt_c67__opt_dth_001,opt_dth_001,DTH,Carbon Flash Metallic Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,1lt_c67,convertible,1LT,available,True,1295
2lt_c67__opt_dth_001,opt_dth_001,DTH,Carbon Flash Metallic Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,2lt_c67,convertible,2LT,available,True,1295
3lt_c67__opt_dth_001,opt_dth_001,DTH,Carbon Flash Metallic Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,3lt_c67,convertible,3LT,available,True,1295
1lt_c07__opt_dub_001,opt_dub_001,DUB,Sterling Silver Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,1lt_c07,coupe,1LT,available,True,1295
2lt_c07__opt_dub_001,opt_dub_001,DUB,Sterling Silver Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,2lt_c07,coupe,2LT,available,True,1295
3lt_c07__opt_dub_001,opt_dub_001,DUB,Sterling Silver Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,3lt_c07,coupe,3LT,available,True,1295
1lt_c67__opt_dub_001,opt_dub_001,DUB,Sterling Silver Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,1lt_c67,convertible,1LT,available,True,1295
2lt_c67__opt_dub_001,opt_dub_001,DUB,Sterling Silver Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,2lt_c67,convertible,2LT,available,True,1295
3lt_c67__opt_dub_001,opt_dub_001,DUB,Sterling Silver Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,3lt_c67,convertible,3LT,available,True,1295
1lt_c07__opt_due_001,opt_due_001,DUE,Asymmetrical Santorini Blue/Carbon Flash Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,1lt_c07,coupe,1LT,available,True,1295
2lt_c07__opt_due_001,opt_due_001,DUE,Asymmetrical Santorini Blue/Carbon Flash Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,2lt_c07,coupe,2LT,available,True,1295
3lt_c07__opt_due_001,opt_due_001,DUE,Asymmetrical Santorini Blue/Carbon Flash Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,3lt_c07,coupe,3LT,available,True,1295
1lt_c67__opt_due_001,opt_due_001,DUE,Asymmetrical Santorini Blue/Carbon Flash Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,1lt_c67,convertible,1LT,available,True,1295
2lt_c67__opt_due_001,opt_due_001,DUE,Asymmetrical Santorini Blue/Carbon Flash Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,2lt_c67,convertible,2LT,available,True,1295
3lt_c67__opt_due_001,opt_due_001,DUE,Asymmetrical Santorini Blue/Carbon Flash Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,3lt_c67,convertible,3LT,available,True,1295
1lt_c07__opt_duk_001,opt_duk_001,DUK,Asymmetrical Edge Red/Carbon Flash Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,1lt_c07,coupe,1LT,available,True,1295
2lt_c07__opt_duk_001,opt_duk_001,DUK,Asymmetrical Edge Red/Carbon Flash Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,2lt_c07,coupe,2LT,available,True,1295
3lt_c07__opt_duk_001,opt_duk_001,DUK,Asymmetrical Edge Red/Carbon Flash Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,3lt_c07,coupe,3LT,available,True,1295
1lt_c67__opt_duk_001,opt_duk_001,DUK,Asymmetrical Edge Red/Carbon Flash Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,1lt_c67,convertible,1LT,available,True,1295
2lt_c67__opt_duk_001,opt_duk_001,DUK,Asymmetrical Edge Red/Carbon Flash Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,2lt_c67,convertible,2LT,available,True,1295
3lt_c67__opt_duk_001,opt_duk_001,DUK,Asymmetrical Edge Red/Carbon Flash Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,3lt_c67,convertible,3LT,available,True,1295
1lt_c07__opt_duw_001,opt_duw_001,DUW,Edge Blue Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,1lt_c07,coupe,1LT,available,True,1295
2lt_c07__opt_duw_001,opt_duw_001,DUW,Edge Blue Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,2lt_c07,coupe,2LT,available,True,1295
3lt_c07__opt_duw_001,opt_duw_001,DUW,Edge Blue Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,3lt_c07,coupe,3LT,available,True,1295
1lt_c67__opt_duw_001,opt_duw_001,DUW,Edge Blue Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,1lt_c67,convertible,1LT,available,True,1295
2lt_c67__opt_duw_001,opt_duw_001,DUW,Edge Blue Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,2lt_c67,convertible,2LT,available,True,1295
3lt_c67__opt_duw_001,opt_duw_001,DUW,Edge Blue Full-Length Dual Racing Stripes,sec_stri_001,aero_exhaust_stripes_accessories,3lt_c67,convertible,3LT,available,True,1295
1lt_c07__opt_dzu_001,opt_dzu_001,DZU,Carbon Flash/Competition Yellow Stinger Stripe,sec_stri_001,aero_exhaust_stripes_accessories,1lt_c07,coupe,1LT,available,True,595
2lt_c07__opt_dzu_001,opt_dzu_001,DZU,Carbon Flash/Competition Yellow Stinger Stripe,sec_stri_001,aero_exhaust_stripes_accessories,2lt_c07,coupe,2LT,available,True,595
3lt_c07__opt_dzu_001,opt_dzu_001,DZU,Carbon Flash/Competition Yellow Stinger Stripe,sec_stri_001,aero_exhaust_stripes_accessories,3lt_c07,coupe,3LT,available,True,595
1lt_c67__opt_dzu_001,opt_dzu_001,DZU,Carbon Flash/Competition Yellow Stinger Stripe,sec_stri_001,aero_exhaust_stripes_accessories,1lt_c67,convertible,1LT,available,True,595
