proposal_selectable_id,model_key,section_family,orderable_rpo,source_ref_id,source_sheet,source_row,source_field,raw_value,source_detail_raw
prop_stingray_exterior_rwj,stingray,exterior,RWJ,staging_variant_matrix_rows.csv:Exterior 1:30:1f68641ac3,Exterior 1,30,variant_matrix_row,"LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory
1. Not available with (Z51) Z51 Performance Package.","LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory
1. Not available with (Z51) Z51 Performance Package."
prop_stingray_exterior_rxh,stingray,exterior,RXH,staging_variant_matrix_rows.csv:Exterior 1:60:05301abde0,Exterior 1,60,variant_matrix_row,"LPO, Silver wheel center caps with Stingray logo and Red outline, Genuine Corvette Accessory","LPO, Silver wheel center caps with Stingray logo and Red outline, Genuine Corvette Accessory"
prop_stingray_exterior_rxh,stingray,exterior,RXH,staging_variant_matrix_rows.csv:Exterior 1:60:5ca181173e,Exterior 1,60,variant_matrix_row,"LPO, Silver wheel center caps with Stingray logo and Red outline, Genuine Corvette Accessory","LPO, Silver wheel center caps with Stingray logo and Red outline, Genuine Corvette Accessory"
prop_stingray_exterior_rxh,stingray,exterior,RXH,staging_variant_matrix_rows.csv:Exterior 1:60:b024e6a5da,Exterior 1,60,variant_matrix_row,"LPO, Silver wheel center caps with Stingray logo and Red outline, Genuine Corvette Accessory","LPO, Silver wheel center caps with Stingray logo and Red outline, Genuine Corvette Accessory"
prop_stingray_exterior_rxj,stingray,exterior,RXJ,staging_variant_matrix_rows.csv:Exterior 1:59:0a837e6d61,Exterior 1,59,variant_matrix_row,"LPO, Black wheel center caps with Gray Stingray logo, Genuine Corvette Accessory","LPO, Black wheel center caps with Gray Stingray logo, Genuine Corvette Accessory"
prop_stingray_exterior_rxj,stingray,exterior,RXJ,staging_variant_matrix_rows.csv:Exterior 1:59:17bf795a72,Exterior 1,59,variant_matrix_row,"LPO, Black wheel center caps with Gray Stingray logo, Genuine Corvette Accessory","LPO, Black wheel center caps with Gray Stingray logo, Genuine Corvette Accessory"
prop_stingray_exterior_rxj,stingray,exterior,RXJ,staging_variant_matrix_rows.csv:Exterior 1:59:2edf5b888d,Exterior 1,59,variant_matrix_row,"LPO, Black wheel center caps with Gray Stingray logo, Genuine Corvette Accessory","LPO, Black wheel center caps with Gray Stingray logo, Genuine Corvette Accessory"
prop_stingray_exterior_ryq,stingray,exterior,RYQ,staging_variant_matrix_rows.csv:Exterior 1:32:6ac6cfd6d3,Exterior 1,32,variant_matrix_row,"LPO, Visible Carbon Fiber door intake trim, Genuine Corvette Accessory
1. Not available at this time. Not available with (EFY) body-color exterior accents.","LPO, Visible Carbon Fiber door intake trim, Genuine Corvette Accessory
1. Not available at this time. Not available with (EFY) body-color exterior accents."
prop_stingray_exterior_ryq,stingray,exterior,RYQ,staging_variant_matrix_rows.csv:Exterior 1:32:7de0b55e34,Exterior 1,32,variant_matrix_row,"LPO, Visible Carbon Fiber door intake trim, Genuine Corvette Accessory
1. Not available at this time. Not available with (EFY) body-color exterior accents.","LPO, Visible Carbon Fiber door intake trim, Genuine Corvette Accessory
1. Not available at this time. Not available with (EFY) body-color exterior accents."
prop_stingray_exterior_ryq,stingray,exterior,RYQ,staging_variant_matrix_rows.csv:Exterior 1:32:e44a53169a,Exterior 1,32,variant_matrix_row,"LPO, Visible Carbon Fiber door intake trim, Genuine Corvette Accessory
1. Not available at this time. Not available with (EFY) body-color exterior accents.","LPO, Visible Carbon Fiber door intake trim, Genuine Corvette Accessory
1. Not available at this time. Not available with (EFY) body-color exterior accents."
prop_stingray_exterior_rz9,stingray,exterior,RZ9,staging_variant_matrix_rows.csv:Exterior 1:36:01c1c79b6a,Exterior 1,36,variant_matrix_row,"LPO, Visible Carbon Fiber grille insert, Genuine Corvette Accessory
1. Not available with (EFY) body-color exterior accents.","LPO, Visible Carbon Fiber grille insert, Genuine Corvette Accessory
1. Not available with (EFY) body-color exterior accents."
prop_stingray_exterior_rz9,stingray,exterior,RZ9,staging_variant_matrix_rows.csv:Exterior 1:36:57a4bf945c,Exterior 1,36,variant_matrix_row,"LPO, Visible Carbon Fiber grille insert, Genuine Corvette Accessory
1. Not available with (EFY) body-color exterior accents.","LPO, Visible Carbon Fiber grille insert, Genuine Corvette Accessory
1. Not available with (EFY) body-color exterior accents."
prop_stingray_exterior_rz9,stingray,exterior,RZ9,staging_variant_matrix_rows.csv:Exterior 1:36:732fc8aa02,Exterior 1,36,variant_matrix_row,"LPO, Visible Carbon Fiber grille insert, Genuine Corvette Accessory
1. Not available with (EFY) body-color exterior accents.","LPO, Visible Carbon Fiber grille insert, Genuine Corvette Accessory
1. Not available with (EFY) body-color exterior accents."
prop_stingray_exterior_s47,stingray,exterior,S47,staging_variant_matrix_rows.csv:Exterior 1:65:0c7a0ad506,Exterior 1,65,variant_matrix_row,"LPO, Chrome lug nuts, Genuine Corvette Accessory
1. Not available with (SPY) Black lug nuts, LPO.","LPO, Chrome lug nuts, Genuine Corvette Accessory
1. Not available with (SPY) Black lug nuts, LPO."
prop_stingray_exterior_s47,stingray,exterior,S47,staging_variant_matrix_rows.csv:Exterior 1:65:1d1cd925b1,Exterior 1,65,variant_matrix_row,"LPO, Chrome lug nuts, Genuine Corvette Accessory
1. Not available with (SPY) Black lug nuts, LPO.","LPO, Chrome lug nuts, Genuine Corvette Accessory
1. Not available with (SPY) Black lug nuts, LPO."
prop_stingray_exterior_s47,stingray,exterior,S47,staging_variant_matrix_rows.csv:Exterior 1:65:6e8ba34c5e,Exterior 1,65,variant_matrix_row,"LPO, Chrome lug nuts, Genuine Corvette Accessory
1. Not available with (SPY) Black lug nuts, LPO.","LPO, Chrome lug nuts, Genuine Corvette Accessory
1. Not available with (SPY) Black lug nuts, LPO."
prop_stingray_exterior_sb7,stingray,exterior,SB7,staging_variant_matrix_rows.csv:Exterior 1:56:3c190ede56,Exterior 1,56,variant_matrix_row,"LPO, Corvette Racing Themed Graphics Package with Jake and Stingray R logos, Genuine Corvette Accessory
1. Not available with RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX). Included with (PDV) Stingray R Appearance Package, LPO.","LPO, Corvette Racing Themed Graphics Package with Jake and Stingray R logos, Genuine Corvette Accessory
1. Not available with RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX). Included with (PDV) Stingray R Appearance Package, LPO."
prop_stingray_exterior_sb7,stingray,exterior,SB7,staging_variant_matrix_rows.csv:Exterior 1:56:3f054a538d,Exterior 1,56,variant_matrix_row,"LPO, Corvette Racing Themed Graphics Package with Jake and Stingray R logos, Genuine Corvette Accessory
1. Not available with RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX). Included with (PDV) Stingray R Appearance Package, LPO.","LPO, Corvette Racing Themed Graphics Package with Jake and Stingray R logos, Genuine Corvette Accessory
1. Not available with RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX). Included with (PDV) Stingray R Appearance Package, LPO."
prop_stingray_exterior_sb7,stingray,exterior,SB7,staging_variant_matrix_rows.csv:Exterior 1:56:4e364132ea,Exterior 1,56,variant_matrix_row,"LPO, Corvette Racing Themed Graphics Package with Jake and Stingray R logos, Genuine Corvette Accessory
1. Not available with RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX). Included with (PDV) Stingray R Appearance Package, LPO.","LPO, Corvette Racing Themed Graphics Package with Jake and Stingray R logos, Genuine Corvette Accessory
1. Not available with RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX). Included with (PDV) Stingray R Appearance Package, LPO."
prop_stingray_exterior_sbt,stingray,exterior,SBT,staging_variant_matrix_rows.csv:Exterior 1:44:1361e43cd3,Exterior 1,44,variant_matrix_row,"LPO, Dual roof, adds transparent removable roof panel and includes (SC7) roof panel storage pouch, Genuine Corvette Accessories
1. Not available with (CC3) transparent, removable roof panel.","LPO, Dual roof, adds transparent removable roof panel and includes (SC7) roof panel storage pouch, Genuine Corvette Accessories
1. Not available with (CC3) transparent, removable roof panel."
prop_stingray_exterior_sbt,stingray,exterior,SBT,staging_variant_matrix_rows.csv:Exterior 1:44:32eb64e8b8,Exterior 1,44,variant_matrix_row,"LPO, Dual roof, adds transparent removable roof panel and includes (SC7) roof panel storage pouch, Genuine Corvette Accessories
1. Not available with (CC3) transparent, removable roof panel.","LPO, Dual roof, adds transparent removable roof panel and includes (SC7) roof panel storage pouch, Genuine Corvette Accessories
1. Not available with (CC3) transparent, removable roof panel."
prop_stingray_exterior_sbt,stingray,exterior,SBT,staging_variant_matrix_rows.csv:Exterior 1:44:7b77535046,Exterior 1,44,variant_matrix_row,"LPO, Dual roof, adds transparent removable roof panel and includes (SC7) roof panel storage pouch, Genuine Corvette Accessories
1. Not available with (CC3) transparent, removable roof panel.","LPO, Dual roof, adds transparent removable roof panel and includes (SC7) roof panel storage pouch, Genuine Corvette Accessories
1. Not available with (CC3) transparent, removable roof panel."
prop_stingray_exterior_sda,stingray,exterior,SDA,staging_variant_matrix_rows.csv:Exterior 1:43:27985c5958,Exterior 1,43,variant_matrix_row,"LPO, Black recovery hook, Genuine Corvette Accessory","LPO, Black recovery hook, Genuine Corvette Accessory"
prop_stingray_exterior_sda,stingray,exterior,SDA,staging_variant_matrix_rows.csv:Exterior 1:43:4d6c44ec5a,Exterior 1,43,variant_matrix_row,"LPO, Black recovery hook, Genuine Corvette Accessory","LPO, Black recovery hook, Genuine Corvette Accessory"
prop_stingray_exterior_sda,stingray,exterior,SDA,staging_variant_matrix_rows.csv:Exterior 1:43:662deb2dd8,Exterior 1,43,variant_matrix_row,"LPO, Black recovery hook, Genuine Corvette Accessory","LPO, Black recovery hook, Genuine Corvette Accessory"
prop_stingray_exterior_sfe,stingray,exterior,SFE,staging_variant_matrix_rows.csv:Exterior 1:63:13ce9c2032,Exterior 1,63,variant_matrix_row,"LPO, Chrome wheel locks, Genuine Corvette Accessory
1. Not available with (SPY) Black lug nuts, LPO.","LPO, Chrome wheel locks, Genuine Corvette Accessory
1. Not available with (SPY) Black lug nuts, LPO."
prop_stingray_exterior_sfe,stingray,exterior,SFE,staging_variant_matrix_rows.csv:Exterior 1:63:1daae0554b,Exterior 1,63,variant_matrix_row,"LPO, Chrome wheel locks, Genuine Corvette Accessory
1. Not available with (SPY) Black lug nuts, LPO.","LPO, Chrome wheel locks, Genuine Corvette Accessory
1. Not available with (SPY) Black lug nuts, LPO."
prop_stingray_exterior_sfe,stingray,exterior,SFE,staging_variant_matrix_rows.csv:Exterior 1:63:3d9a63c2eb,Exterior 1,63,variant_matrix_row,"LPO, Chrome wheel locks, Genuine Corvette Accessory
1. Not available with (SPY) Black lug nuts, LPO.","LPO, Chrome wheel locks, Genuine Corvette Accessory
1. Not available with (SPY) Black lug nuts, LPO."
prop_stingray_exterior_sfz,stingray,exterior,SFZ,staging_variant_matrix_rows.csv:Exterior 1:33:02e4224a1b,Exterior 1,33,variant_matrix_row,"LPO, Dark Stealth crossed flags emblem, front on Stingray models, Genuine Corvette Accessory
1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW). Included with (PCX) Tech Bronze Accent Package, LPO.","LPO, Dark Stealth crossed flags emblem, front on Stingray models, Genuine Corvette Accessory
1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW). Included with (PCX) Tech Bronze Accent Package, LPO."
prop_stingray_exterior_sfz,stingray,exterior,SFZ,staging_variant_matrix_rows.csv:Exterior 1:33:06a3d70015,Exterior 1,33,variant_matrix_row,"LPO, Dark Stealth crossed flags emblem, front on Stingray models, Genuine Corvette Accessory
1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW). Included with (PCX) Tech Bronze Accent Package, LPO.","LPO, Dark Stealth crossed flags emblem, front on Stingray models, Genuine Corvette Accessory
1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW). Included with (PCX) Tech Bronze Accent Package, LPO."
prop_stingray_exterior_sfz,stingray,exterior,SFZ,staging_variant_matrix_rows.csv:Exterior 1:33:071ad87ced,Exterior 1,33,variant_matrix_row,"LPO, Dark Stealth crossed flags emblem, front on Stingray models, Genuine Corvette Accessory
1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW). Included with (PCX) Tech Bronze Accent Package, LPO.","LPO, Dark Stealth crossed flags emblem, front on Stingray models, Genuine Corvette Accessory
1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW). Included with (PCX) Tech Bronze Accent Package, LPO."
prop_stingray_exterior_shq,stingray,exterior,SHQ,staging_variant_matrix_rows.csv:Exterior 1:53:3f24ab9079,Exterior 1,53,variant_matrix_row,"LPO, Fender hash stripes, Silver with Carbon Flash Metallic accent, Genuine Corvette Accessory","LPO, Fender hash stripes, Silver with Carbon Flash Metallic accent, Genuine Corvette Accessory"
prop_stingray_exterior_shq,stingray,exterior,SHQ,staging_variant_matrix_rows.csv:Exterior 1:53:61fde52e01,Exterior 1,53,variant_matrix_row,"LPO, Fender hash stripes, Silver with Carbon Flash Metallic accent, Genuine Corvette Accessory","LPO, Fender hash stripes, Silver with Carbon Flash Metallic accent, Genuine Corvette Accessory"
prop_stingray_exterior_shq,stingray,exterior,SHQ,staging_variant_matrix_rows.csv:Exterior 1:53:642e3dd1cc,Exterior 1,53,variant_matrix_row,"LPO, Fender hash stripes, Silver with Carbon Flash Metallic accent, Genuine Corvette Accessory","LPO, Fender hash stripes, Silver with Carbon Flash Metallic accent, Genuine Corvette Accessory"
prop_stingray_exterior_sht,stingray,exterior,SHT,staging_variant_matrix_rows.csv:Exterior 1:55:1dfe737221,Exterior 1,55,variant_matrix_row,"LPO, Jake hood graphic with Tech Bronze accent, Genuine Corvette Accessory
1. Not available with PDV, SB7 or RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX). Included with (PCX) Tech Bronze Accent Package, LPO.","LPO, Jake hood graphic with Tech Bronze accent, Genuine Corvette Accessory
1. Not available with PDV, SB7 or RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX). Included with (PCX) Tech Bronze Accent Package, LPO."
prop_stingray_exterior_sht,stingray,exterior,SHT,staging_variant_matrix_rows.csv:Exterior 1:55:8c3d144343,Exterior 1,55,variant_matrix_row,"LPO, Jake hood graphic with Tech Bronze accent, Genuine Corvette Accessory
1. Not available with PDV, SB7 or RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX). Included with (PCX) Tech Bronze Accent Package, LPO.","LPO, Jake hood graphic with Tech Bronze accent, Genuine Corvette Accessory
1. Not available with PDV, SB7 or RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX). Included with (PCX) Tech Bronze Accent Package, LPO."
prop_stingray_exterior_sht,stingray,exterior,SHT,staging_variant_matrix_rows.csv:Exterior 1:55:c3cea59e5b,Exterior 1,55,variant_matrix_row,"LPO, Jake hood graphic with Tech Bronze accent, Genuine Corvette Accessory
1. Not available with PDV, SB7 or RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX). Included with (PCX) Tech Bronze Accent Package, LPO.","LPO, Jake hood graphic with Tech Bronze accent, Genuine Corvette Accessory
1. Not available with PDV, SB7 or RPO stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW, DZU, DZV, DZX). Included with (PCX) Tech Bronze Accent Package, LPO."
prop_stingray_exterior_shw,stingray,exterior,SHW,staging_variant_matrix_rows.csv:Exterior 1:52:452aab3478,Exterior 1,52,variant_matrix_row,"LPO, Fender hash stripes, Carbon Flash Metallic with Edge Red accent, Genuine Corvette Accessory","LPO, Fender hash stripes, Carbon Flash Metallic with Edge Red accent, Genuine Corvette Accessory"
prop_stingray_exterior_shw,stingray,exterior,SHW,staging_variant_matrix_rows.csv:Exterior 1:52:721c53cc15,Exterior 1,52,variant_matrix_row,"LPO, Fender hash stripes, Carbon Flash Metallic with Edge Red accent, Genuine Corvette Accessory","LPO, Fender hash stripes, Carbon Flash Metallic with Edge Red accent, Genuine Corvette Accessory"
prop_stingray_exterior_shw,stingray,exterior,SHW,staging_variant_matrix_rows.csv:Exterior 1:52:9f57c91768,Exterior 1,52,variant_matrix_row,"LPO, Fender hash stripes, Carbon Flash Metallic with Edge Red accent, Genuine Corvette Accessory","LPO, Fender hash stripes, Carbon Flash Metallic with Edge Red accent, Genuine Corvette Accessory"
prop_stingray_exterior_sl1,stingray,exterior,SL1,staging_variant_matrix_rows.csv:Exterior 1:28:7bc31a995c,Exterior 1,28,variant_matrix_row,"LPO, Premium indoor car cover, Red with Stingray logo, Genuine Corvette Accessory","LPO, Premium indoor car cover, Red with Stingray logo, Genuine Corvette Accessory"
prop_stingray_exterior_sl1,stingray,exterior,SL1,staging_variant_matrix_rows.csv:Exterior 1:28:822820bbf7,Exterior 1,28,variant_matrix_row,"LPO, Premium indoor car cover, Red with Stingray logo, Genuine Corvette Accessory","LPO, Premium indoor car cover, Red with Stingray logo, Genuine Corvette Accessory"
prop_stingray_exterior_sl1,stingray,exterior,SL1,staging_variant_matrix_rows.csv:Exterior 1:28:915a858677,Exterior 1,28,variant_matrix_row,"LPO, Premium indoor car cover, Red with Stingray logo, Genuine Corvette Accessory","LPO, Premium indoor car cover, Red with Stingray logo, Genuine Corvette Accessory"
prop_stingray_exterior_sl8,stingray,exterior,SL8,staging_variant_matrix_rows.csv:Exterior 1:46:1762d116eb,Exterior 1,46,variant_matrix_row,"LPO, Rear Corvette script badge in Edge Red, Genuine Corvette Accessory
1. Not available with RIK, RIN.","LPO, Rear Corvette script badge in Edge Red, Genuine Corvette Accessory
1. Not available with RIK, RIN."
