proposal_selectable_id,proposal_status,model_key,section_family,section_name,category_name,display_label,display_description,source_description_raw,source_detail_raw,review_status,source_ref_ids
prop_z06_mechanical_ref_g0k_66161d,proposal_only,z06,mechanical,Mechanical,Mechanical,"Rear axle, 5.56 ratio","Rear axle, 5.56 ratio","Rear axle, 5.56 ratio","Rear axle, 5.56 ratio",needs_review,staging_variant_matrix_rows.csv:Mechanical 3:43:7695fb205f|staging_variant_matrix_rows.csv:Mechanical 3:43:859019ff6e|staging_variant_matrix_rows.csv:Mechanical 3:43:938129062f|staging_variant_matrix_rows.csv:Mechanical 3:43:b3fbe0776d|staging_variant_matrix_rows.csv:Mechanical 3:43:caabda6d90|staging_variant_matrix_rows.csv:Mechanical 3:43:e931567d24
prop_z06_mechanical_norpo_b870adf8,proposal_only,z06,mechanical,Mechanical,Mechanical,"Steering, power, electric, speed-sensitive, rack-and-pinion, variable ratio","Steering, power, electric, speed-sensitive, rack-and-pinion, variable ratio","Steering, power, electric, speed-sensitive, rack-and-pinion, variable ratio","Steering, power, electric, speed-sensitive, rack-and-pinion, variable ratio",needs_review,staging_variant_matrix_rows.csv:Mechanical 3:44:20e963c241|staging_variant_matrix_rows.csv:Mechanical 3:44:22c5e1b453|staging_variant_matrix_rows.csv:Mechanical 3:44:6bc5654439|staging_variant_matrix_rows.csv:Mechanical 3:44:b13e629386|staging_variant_matrix_rows.csv:Mechanical 3:44:e86a9c9c4b|staging_variant_matrix_rows.csv:Mechanical 3:44:f6a5fba645
prop_z06_mechanical_ref_fe7_a640ae,proposal_only,z06,mechanical,Mechanical,Mechanical,"Suspension, Z07 with Magnetic Selective Ride Control","Suspension, Z07 with Magnetic Selective Ride Control","Suspension, Z07 with Magnetic Selective Ride Control
1. Included and only available with (Z07) Z07 Performance Package.","Suspension, Z07 with Magnetic Selective Ride Control
1. Included and only available with (Z07) Z07 Performance Package.",needs_review,staging_variant_matrix_rows.csv:Mechanical 3:46:16f8b7d39a|staging_variant_matrix_rows.csv:Mechanical 3:46:213d71fc25|staging_variant_matrix_rows.csv:Mechanical 3:46:68cbaac6e1|staging_variant_matrix_rows.csv:Mechanical 3:46:94b07020a3|staging_variant_matrix_rows.csv:Mechanical 3:46:9bc4d0c23e|staging_variant_matrix_rows.csv:Mechanical 3:46:f61e8e68ff
prop_z06_mechanical_ref_fe6_717601,proposal_only,z06,mechanical,Mechanical,Mechanical,"Suspension, performance with Magnetic Selective Ride Control","Suspension, performance with Magnetic Selective Ride Control","Suspension, performance with Magnetic Selective Ride Control","Suspension, performance with Magnetic Selective Ride Control",needs_review,staging_variant_matrix_rows.csv:Mechanical 3:45:0f2e8d799a|staging_variant_matrix_rows.csv:Mechanical 3:45:18dece6039|staging_variant_matrix_rows.csv:Mechanical 3:45:26a56c215b|staging_variant_matrix_rows.csv:Mechanical 3:45:567e31534c|staging_variant_matrix_rows.csv:Mechanical 3:45:623fc6f78a|staging_variant_matrix_rows.csv:Mechanical 3:45:7565ef0637
prop_z06_mechanical_norpo_cf1763a1,proposal_only,z06,mechanical,Mechanical,Mechanical,"Traction control, all-speed","Traction control, all-speed","Traction control, all-speed","Traction control, all-speed",needs_review,staging_variant_matrix_rows.csv:Mechanical 3:47:23b44fda11|staging_variant_matrix_rows.csv:Mechanical 3:47:323c32c281|staging_variant_matrix_rows.csv:Mechanical 3:47:329527ebd8|staging_variant_matrix_rows.csv:Mechanical 3:47:53de99a5a7|staging_variant_matrix_rows.csv:Mechanical 3:47:758dccaf52|staging_variant_matrix_rows.csv:Mechanical 3:47:d96675bad8
prop_z06_mechanical_ref_m1m_0e7d73,proposal_only,z06,mechanical,Mechanical,Mechanical,"Transmission, 8-speed dual clutch, includes manual and auto modes","Transmission, 8-speed dual clutch, includes manual and auto modes","Transmission, 8-speed dual clutch, includes manual and auto modes","Transmission, 8-speed dual clutch, includes manual and auto modes",needs_review,staging_variant_matrix_rows.csv:Mechanical 3:48:0caebe8253|staging_variant_matrix_rows.csv:Mechanical 3:48:2a450356d4|staging_variant_matrix_rows.csv:Mechanical 3:48:653e325f9a|staging_variant_matrix_rows.csv:Mechanical 3:48:9a04e4f4c8|staging_variant_matrix_rows.csv:Mechanical 3:48:9a2f35e7ee|staging_variant_matrix_rows.csv:Mechanical 3:48:a6b375adb1
prop_z06_mechanical_z07,proposal_only,z06,mechanical,Mechanical,Mechanical,"Z07 Performance Package, includes (J57) 4-wheel antilock, 4-wheel disc, carbon ceramic brakes with (J6D) Dark Gray Metallic-painted calipers, (FE7) Z07 suspension with Magnetic Selective Ride Control and (XFS) 275/30ZR20 front and 345/25ZR21 rear Michelin Pilot Sport Cup 2 R ultra performance tires; (J6D) Dark Gray Metallic-painted calipers can be upgraded at additional cost to one of the following painted caliper colors: (J6B) Blue, (J6F) Bright Red, (J6N) Edge Red, (J6L) Orange, or (J6E) Velocity Yellow","Z07 Performance Package, includes (J57) 4-wheel antilock, 4-wheel disc, carbon ceramic brakes with (J6D) Dark Gray Metallic-painted calipers, (FE7) Z07 suspension with Magnetic Selective Ride Control and (XFS) 275/30ZR20 front and 345/25ZR21 rear Michelin Pilot Sport Cup 2 R ultra performance tires; (J6D) Dark Gray Metallic-painted calipers can be upgraded at additional cost to one of the following painted caliper colors: (J6B) Blue, (J6F) Bright Red, (J6N) Edge Red, (J6L) Orange, or (J6E) Velocity Yellow","Z07 Performance Package, includes (J57) 4-wheel antilock, 4-wheel disc, carbon ceramic brakes with (J6D) Dark Gray Metallic-painted calipers, (FE7) Z07 suspension with Magnetic Selective Ride Control and (XFS) 275/30ZR20 front and 345/25ZR21 rear Michelin Pilot Sport Cup 2 R ultra performance tires; (J6D) Dark Gray Metallic-painted calipers can be upgraded at additional cost to one of the following painted caliper colors: (J6B) Blue, (J6F) Bright Red, (J6N) Edge Red, (J6L) Orange, or (J6E) Velocity Yellow
1. Requires (CFZ) Carbon Flash-painted carbon fiber ground effects and (T0F) Carbon Flash-painted Carbon Fiber Aero Package or (CFV) visible carbon fiber ground effects and (T0G) Visible Carbon Fiber Aero Package. Included with (PDD/PDF) Z07 Aero and Wheel Package.","Z07 Performance Package, includes (J57) 4-wheel antilock, 4-wheel disc, carbon ceramic brakes with (J6D) Dark Gray Metallic-painted calipers, (FE7) Z07 suspension with Magnetic Selective Ride Control and (XFS) 275/30ZR20 front and 345/25ZR21 rear Michelin Pilot Sport Cup 2 R ultra performance tires; (J6D) Dark Gray Metallic-painted calipers can be upgraded at additional cost to one of the following painted caliper colors: (J6B) Blue, (J6F) Bright Red, (J6N) Edge Red, (J6L) Orange, or (J6E) Velocity Yellow
1. Requires (CFZ) Carbon Flash-painted carbon fiber ground effects and (T0F) Carbon Flash-painted Carbon Fiber Aero Package or (CFV) visible carbon fiber ground effects and (T0G) Visible Carbon Fiber Aero Package. Included with (PDD/PDF) Z07 Aero and Wheel Package.",proposal_only,staging_variant_matrix_rows.csv:Mechanical 3:49:026e7c9fa1|staging_variant_matrix_rows.csv:Mechanical 3:49:13b6b671ce|staging_variant_matrix_rows.csv:Mechanical 3:49:1535a2913d|staging_variant_matrix_rows.csv:Mechanical 3:49:3a99219f59|staging_variant_matrix_rows.csv:Mechanical 3:49:95a9a675d0|staging_variant_matrix_rows.csv:Mechanical 3:49:ddff8a69e7
prop_z06_standard_equipment_ref_u5g_c69d82,proposal_only,z06,standard_equipment,Standard Equipment,Standard Equipment,5G vehicle connectivity,5G vehicle connectivity,"5G vehicle connectivity
1. Terms and limitations apply. See onstar.com or dealer for details.","5G vehicle connectivity
1. Terms and limitations apply. See onstar.com or dealer for details.",needs_review,staging_variant_matrix_rows.csv:Standard Equipment 3:25:0d9661ed3d|staging_variant_matrix_rows.csv:Standard Equipment 3:25:39ae245e4a|staging_variant_matrix_rows.csv:Standard Equipment 3:25:575d1c55ad|staging_variant_matrix_rows.csv:Standard Equipment 3:25:6023c70854|staging_variant_matrix_rows.csv:Standard Equipment 3:25:c4d4674922|staging_variant_matrix_rows.csv:Standard Equipment 3:25:dd628a4732
prop_z06_standard_equipment_norpo_5ba5d2b7,proposal_only,z06,standard_equipment,Standard Equipment,Standard Equipment,"Active handling stability control, improves traction and enhances vehicle stability","Active handling stability control, improves traction and enhances vehicle stability","Active handling stability control, improves traction and enhances vehicle stability","Active handling stability control, improves traction and enhances vehicle stability",needs_review,staging_variant_matrix_rows.csv:Standard Equipment 3:55:2377dc2dcc|staging_variant_matrix_rows.csv:Standard Equipment 3:55:2f31e11c9e|staging_variant_matrix_rows.csv:Standard Equipment 3:55:524779e6e6|staging_variant_matrix_rows.csv:Standard Equipment 3:55:6395a8e6d2|staging_variant_matrix_rows.csv:Standard Equipment 3:55:a3d7214124|staging_variant_matrix_rows.csv:Standard Equipment 3:55:a70ef13519
prop_z06_standard_equipment_ref_cj2_b1f761,proposal_only,z06,standard_equipment,Standard Equipment,Standard Equipment,"Air conditioning, dual-zone automatic climate control, individual climate settings for driver and passenger, with outside temperature display","Air conditioning, dual-zone automatic climate control, individual climate settings for driver and passenger, with outside temperature display","Air conditioning, dual-zone automatic climate control, individual climate settings for driver and passenger, with outside temperature display","Air conditioning, dual-zone automatic climate control, individual climate settings for driver and passenger, with outside temperature display",needs_review,staging_variant_matrix_rows.csv:Standard Equipment 3:5:20c4d0e8a1|staging_variant_matrix_rows.csv:Standard Equipment 3:5:29ebc42336|staging_variant_matrix_rows.csv:Standard Equipment 3:5:69815a4cec|staging_variant_matrix_rows.csv:Standard Equipment 3:5:9967c1e475|staging_variant_matrix_rows.csv:Standard Equipment 3:5:a52840e2ec|staging_variant_matrix_rows.csv:Standard Equipment 3:5:fffc411c3b
prop_z06_standard_equipment_norpo_6cc1585d,proposal_only,z06,standard_equipment,Standard Equipment,Standard Equipment,Air filtration system with pollen filter,Air filtration system with pollen filter,Air filtration system with pollen filter,Air filtration system with pollen filter,needs_review,staging_variant_matrix_rows.csv:Standard Equipment 3:6:1668a6d7ee|staging_variant_matrix_rows.csv:Standard Equipment 3:6:1d496dd4a0|staging_variant_matrix_rows.csv:Standard Equipment 3:6:8cdbb5951b|staging_variant_matrix_rows.csv:Standard Equipment 3:6:9fd8f9eda9|staging_variant_matrix_rows.csv:Standard Equipment 3:6:ddc1f84ec3|staging_variant_matrix_rows.csv:Standard Equipment 3:6:eedd0dfd17
prop_z06_standard_equipment_ref_aj7_51720c,proposal_only,z06,standard_equipment,Standard Equipment,Standard Equipment,"Airbags, frontal and side-impact, driver and passenger with Passenger Sensing System","Airbags, frontal and side-impact, driver and passenger with Passenger Sensing System","Airbags, frontal and side-impact, driver and passenger with Passenger Sensing System
1. Always use seat belts and child restraints. Never place an infant or child restraint seat in the front seat, even if the airbag is off. See the Owner's Manual for more information.","Airbags, frontal and side-impact, driver and passenger with Passenger Sensing System
1. Always use seat belts and child restraints. Never place an infant or child restraint seat in the front seat, even if the airbag is off. See the Owner's Manual for more information.",needs_review,staging_variant_matrix_rows.csv:Standard Equipment 3:4:0594f28922|staging_variant_matrix_rows.csv:Standard Equipment 3:4:49768ac8d2|staging_variant_matrix_rows.csv:Standard Equipment 3:4:4e697fc627|staging_variant_matrix_rows.csv:Standard Equipment 3:4:4feb97f562|staging_variant_matrix_rows.csv:Standard Equipment 3:4:ad6045079b|staging_variant_matrix_rows.csv:Standard Equipment 3:4:d36f19afde
prop_z06_standard_equipment_norpo_83eb51b7,proposal_only,z06,standard_equipment,Standard Equipment,Standard Equipment,"Antenna, integral front and rear","Antenna, integral front and rear","Antenna, integral front and rear","Antenna, integral front and rear",needs_review,staging_variant_matrix_rows.csv:Standard Equipment 3:43:1f8e184e9a|staging_variant_matrix_rows.csv:Standard Equipment 3:43:5a6798b12d|staging_variant_matrix_rows.csv:Standard Equipment 3:43:7c33e346d8|staging_variant_matrix_rows.csv:Standard Equipment 3:43:a2d74a7512|staging_variant_matrix_rows.csv:Standard Equipment 3:43:a7d44bb3da|staging_variant_matrix_rows.csv:Standard Equipment 3:43:f4b152edad
prop_z06_standard_equipment_ref_uqs_edfcfc,proposal_only,z06,standard_equipment,Standard Equipment,Standard Equipment,"Audio system feature, Bose Premium 10-speaker system","Audio system feature, Bose Premium 10-speaker system","Audio system feature, Bose Premium 10-speaker system","Audio system feature, Bose Premium 10-speaker system",needs_review,staging_variant_matrix_rows.csv:Standard Equipment 3:8:0b9bf99382|staging_variant_matrix_rows.csv:Standard Equipment 3:8:0be37dd3d5|staging_variant_matrix_rows.csv:Standard Equipment 3:8:2469b81276|staging_variant_matrix_rows.csv:Standard Equipment 3:8:474bf4a0a6|staging_variant_matrix_rows.csv:Standard Equipment 3:8:9e7c9f8d51|staging_variant_matrix_rows.csv:Standard Equipment 3:8:c717e93572
prop_z06_standard_equipment_ref_uhy_9ecd56,proposal_only,z06,standard_equipment,Standard Equipment,Standard Equipment,Automatic Emergency Braking,Automatic Emergency Braking,Automatic Emergency Braking,Automatic Emergency Braking,needs_review,staging_variant_matrix_rows.csv:Standard Equipment 3:61:0c691f1ad1|staging_variant_matrix_rows.csv:Standard Equipment 3:61:4ca34f7d90|staging_variant_matrix_rows.csv:Standard Equipment 3:61:823e4ea396|staging_variant_matrix_rows.csv:Standard Equipment 3:61:8711415eff|staging_variant_matrix_rows.csv:Standard Equipment 3:61:ee48eca604|staging_variant_matrix_rows.csv:Standard Equipment 3:61:eefde1dcc1
prop_z06_standard_equipment_ref_j56_9a1651,proposal_only,z06,standard_equipment,Standard Equipment,Standard Equipment,"Brakes, 4-wheel antilock, 4-wheel disc, performance 6-piston front and 4-piston rear","Brakes, 4-wheel antilock, 4-wheel disc, performance 6-piston front and 4-piston rear","Brakes, 4-wheel antilock, 4-wheel disc, performance 6-piston front and 4-piston rear","Brakes, 4-wheel antilock, 4-wheel disc, performance 6-piston front and 4-piston rear",needs_review,staging_variant_matrix_rows.csv:Standard Equipment 3:58:18ec14c6db|staging_variant_matrix_rows.csv:Standard Equipment 3:58:399e8113ef|staging_variant_matrix_rows.csv:Standard Equipment 3:58:a0d4d5de9b|staging_variant_matrix_rows.csv:Standard Equipment 3:58:e0327b1cc0|staging_variant_matrix_rows.csv:Standard Equipment 3:58:e61d5aba3f|staging_variant_matrix_rows.csv:Standard Equipment 3:58:fe591229ea
prop_z06_standard_equipment_ref_j6a_a2db8d,proposal_only,z06,standard_equipment,Standard Equipment,Standard Equipment,"Calipers, Black painted","Calipers, Black painted","Calipers, Black painted","Calipers, Black painted",needs_review,staging_variant_matrix_rows.csv:Standard Equipment 3:64:1ae39508f3|staging_variant_matrix_rows.csv:Standard Equipment 3:64:26743c27ae|staging_variant_matrix_rows.csv:Standard Equipment 3:64:30efb8ce52|staging_variant_matrix_rows.csv:Standard Equipment 3:64:8b48f2da92|staging_variant_matrix_rows.csv:Standard Equipment 3:64:aed2f2bf88|staging_variant_matrix_rows.csv:Standard Equipment 3:64:daf8dda69e
prop_z06_standard_equipment_ref_j6d_668e72,proposal_only,z06,standard_equipment,Standard Equipment,Standard Equipment,"Calipers, Dark Gray Metallic-painted","Calipers, Dark Gray Metallic-painted","Calipers, Dark Gray Metallic-painted
1. Included and only available with (J57) carbon ceramic brakes.","Calipers, Dark Gray Metallic-painted
1. Included and only available with (J57) carbon ceramic brakes.",needs_review,staging_variant_matrix_rows.csv:Standard Equipment 3:66:23d30f0617|staging_variant_matrix_rows.csv:Standard Equipment 3:66:3090e7076d|staging_variant_matrix_rows.csv:Standard Equipment 3:66:659dfb1eb2|staging_variant_matrix_rows.csv:Standard Equipment 3:66:8226255ae0|staging_variant_matrix_rows.csv:Standard Equipment 3:66:94dcefdcb3|staging_variant_matrix_rows.csv:Standard Equipment 3:66:da3135746a
prop_z06_standard_equipment_ref_eyt_cbd330,proposal_only,z06,standard_equipment,Standard Equipment,Standard Equipment,Carbon Flash Exterior Badge Package,Carbon Flash Exterior Badge Package,Carbon Flash Exterior Badge Package,Carbon Flash Exterior Badge Package,needs_review,staging_variant_matrix_rows.csv:Standard Equipment 3:47:1d627937ac|staging_variant_matrix_rows.csv:Standard Equipment 3:47:53561340c8|staging_variant_matrix_rows.csv:Standard Equipment 3:47:6aa8c56ae1|staging_variant_matrix_rows.csv:Standard Equipment 3:47:a089c0a39a|staging_variant_matrix_rows.csv:Standard Equipment 3:47:aee9f0a397|staging_variant_matrix_rows.csv:Standard Equipment 3:47:b7cbf65bbd
