source_ref_id,source_sheet,source_row,guide_family,model_key,model_key_confidence,price_block_label,raw_values,notes,review_status
staging_price_rows.csv:Price Schedule:227:0462cf92e3,Price Schedule,227,corvette,,,raw_price_schedule_row,"["""",""ZTK"",""Track Performance Package"",""ZR1X only; requires TOM"",""1500"",""0"",""1500"",""1365"",""1320"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:228:30f03ac677,Price Schedule,228,corvette,,,raw_price_schedule_row,"["""",""ZTK"",""ZTK Performance Package"",""ZR1 only; requires TOM; Includes J59 Ceramic Brakes"",""5995"",""0"",""5995"",""5455.45"",""5275.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:229:d1ff667019,Price Schedule,229,corvette,,,raw_price_schedule_row,"["""",""Roof Panels:"","""","""","""","""","""","""","""","""",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:230:d3e6bc8e40,Price Schedule,230,corvette,,,raw_price_schedule_row,"["""",""C2Z"",""Visible Carbon Fiber Removable Roof Panel with Body Color Surround"",""Coupe Only"",""2595"",""0"",""2595"",""2361.45"",""2283.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:231:1ceb72a6ba,Price Schedule,231,corvette,,,raw_price_schedule_row,"["""",""CC3"",""Transparent Removable Roof Panel"",""Coupe Only"",""995"",""0"",""995"",""905.45"",""875.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:232:bcbde4723e,Price Schedule,232,corvette,,,raw_price_schedule_row,"["""",""CF8"",""Roof panel, electrochromic dimming, removable"",""2LT/2LZ/3LT/3LZ Coupes"",""3500"",""0"",""3500"",""3185"",""3080"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:233:26a8499712,Price Schedule,233,corvette,,,raw_price_schedule_row,"["""",""Seats:"","""","""","""","""","""","""","""","""",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:234:91022d0a15,Price Schedule,234,corvette,,,raw_price_schedule_row,"["""",""AE4"",""Competition Sport Bucket Seats"",""3LT/LZ Only"",""595"",""0"",""595"",""541.45"",""523.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:235:77d2e2a6a8,Price Schedule,235,corvette,,,raw_price_schedule_row,"["""",""AE4"",""Competition Sport Bucket Seats"",""1LT/LZ Only"",""1095"",""0"",""1095"",""996.45"",""963.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:236:f1d5826fca,Price Schedule,236,corvette,,,raw_price_schedule_row,"["""",""AE4"",""Competition Sport Bucket Seats"",""2LT/LZ Only"",""2095"",""0"",""2095"",""1906.45"",""1843.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:237:f1661d1e81,Price Schedule,237,corvette,,,raw_price_schedule_row,"["""",""AH2"",""GT2 Bucket Seats"",""2LT/LZ Only; Std on 3LT/LZ"",""1695"",""0"",""1695"",""1542.45"",""1491.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:238:7099913032,Price Schedule,238,corvette,,,raw_price_schedule_row,"["""",""AUP"",""Seats, mixed, driver Competition Sport Bucket, passenger GT2 Bucket"",""Requires HVZ; Asymmetrical Adrenaline Red/Jet Black Interior"",""350"",""0"",""350"",""318.5"",""308"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:239:03ccf37cd2,Price Schedule,239,corvette,,,raw_price_schedule_row,"["""",""Stripe Packages:"","""","""","""","""","""","""","""","""",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:240:c6256a7a7b,Price Schedule,240,corvette,,,raw_price_schedule_row,"["""",""DMU"",""Carbon Flash Grand Sport Heritage Center Stripe"",""Grand Sport/Grand Sport X; requires Z15"",""1295"",""0"",""1295"",""1178.45"",""1139.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:241:e64f0242ec,Price Schedule,241,corvette,,,raw_price_schedule_row,"["""",""DMV"",""Blade Silver Grand Sport Heritage Center Stripe"",""Grand Sport/Grand Sport X; requires Z15"",""1295"",""0"",""1295"",""1178.45"",""1139.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:242:564441995d,Price Schedule,242,corvette,,,raw_price_schedule_row,"["""",""DMW"",""Arctic White Grand Sport Heritage Center Stripe"",""Grand Sport/Grand Sport X; requires Z15"",""1295"",""0"",""1295"",""1178.45"",""1139.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:243:065dff5434,Price Schedule,243,corvette,,,raw_price_schedule_row,"["""",""DMX"",""Admiral Blue Grand Sport Heritage Center Stripe"",""Grand Sport/Grand Sport X; requires Z15"",""1295"",""0"",""1295"",""1178.45"",""1139.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:244:a4c6e224d8,Price Schedule,244,corvette,,,raw_price_schedule_row,"["""",""DMY"",""Red Mist Grand Sport Heritage Center Stripe"",""Grand Sport/Grand Sport X; requires Z15"",""1295"",""0"",""1295"",""1178.45"",""1139.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:245:8cb3b2c68c,Price Schedule,245,corvette,,,raw_price_schedule_row,"["""",""DPB"",""Carbon Flash with Blue Accent Full Length Dual Racing Stripes"","""",""1295"",""0"",""1295"",""1178.45"",""1139.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:246:f3a591978b,Price Schedule,246,corvette,,,raw_price_schedule_row,"["""",""DPC"",""Carbon Flash Yellow accent Full Length Dual Racing Stripes"","""",""1295"",""0"",""1295"",""1178.45"",""1139.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:247:f8c80a1426,Price Schedule,247,corvette,,,raw_price_schedule_row,"["""",""DPG"",""Carbon Flash with Orange accent Full Length Dual Racing Stripes"","""",""1295"",""0"",""1295"",""1178.45"",""1139.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:248:afc2381218,Price Schedule,248,corvette,,,raw_price_schedule_row,"["""",""DPL"",""Carbon Flash with Red accent Full Length Dual Racing Stripes"","""",""1295"",""0"",""1295"",""1178.45"",""1139.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:249:e4ef780d37,Price Schedule,249,corvette,,,raw_price_schedule_row,"["""",""DPT"",""Carbon Flash with Silver accent Full Length Dual Racing Stripes"","""",""1295"",""0"",""1295"",""1178.45"",""1139.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:250:cbce7ebb3f,Price Schedule,250,corvette,,,raw_price_schedule_row,"["""",""DSY"",""Orange Full Length Dual Racing Stripe Package"","""",""1295"",""0"",""1295"",""1178.45"",""1139.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:251:bed2f986d4,Price Schedule,251,corvette,,,raw_price_schedule_row,"["""",""DSZ"",""Red Full Length Dual Racing Stripe Package"","""",""1295"",""0"",""1295"",""1178.45"",""1139.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:252:ac6336fca7,Price Schedule,252,corvette,,,raw_price_schedule_row,"["""",""DT0"",""Yellow Full Length Dual Racing Stripe Package"","""",""1295"",""0"",""1295"",""1178.45"",""1139.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:253:7230f0374b,Price Schedule,253,corvette,,,raw_price_schedule_row,"["""",""DTB"",""Electric Blue Full Length Dual Racing Stripes"","""",""1295"",""0"",""1295"",""1178.45"",""1139.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:254:fed0b06346,Price Schedule,254,corvette,,,raw_price_schedule_row,"["""",""DTH"",""Carbon Flash Metallic Full Length Dual Racing Stripe Package"","""",""1295"",""0"",""1295"",""1178.45"",""1139.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:255:287521dd9e,Price Schedule,255,corvette,,,raw_price_schedule_row,"["""",""DUB"",""Sterling Silver Full Length Dual Racing Stripe Package"","""",""1295"",""0"",""1295"",""1178.45"",""1139.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:256:63f59950e5,Price Schedule,256,corvette,,,raw_price_schedule_row,"["""",""DUE"",""Asymmetrical Santorini Blue/Carbon Flash Full Length Dual Racing Stripes"","""",""1295"",""0"",""1295"",""1178.45"",""1139.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:257:53a5484d91,Price Schedule,257,corvette,,,raw_price_schedule_row,"["""",""DUK"",""Asymmetrical Edge Red/Carbon Flash Full Length Dual Racing Stripes"","""",""1295"",""0"",""1295"",""1178.45"",""1139.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:258:541499326c,Price Schedule,258,corvette,,,raw_price_schedule_row,"["""",""DUW"",""Edge Blue Full Length Dual Racing Stripe Package"","""",""1295"",""0"",""1295"",""1178.45"",""1139.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:259:00c2db27a5,Price Schedule,259,corvette,,,raw_price_schedule_row,"["""",""DZU"",""Carbon Flash/Competition Yellow Stinger Stripe"","""",""595"",""0"",""595"",""541.45"",""523.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:260:8864f8abd6,Price Schedule,260,corvette,,,raw_price_schedule_row,"["""",""DZV"",""Carbon Flash/Midnight Silver Stinger Stripe"","""",""595"",""0"",""595"",""541.45"",""523.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:261:676c31ce38,Price Schedule,261,corvette,,,raw_price_schedule_row,"["""",""DZX"",""Carbon Flash/Edge Red Stinger Stripe"","""",""595"",""0"",""595"",""541.45"",""523.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:262:6f2be9436e,Price Schedule,262,corvette,,,raw_price_schedule_row,"["""",""Z15"",""Grand Sport Heritage Graphics"",""Grand Sport/Grand Sport X; choice of one of the following 17A/20A/55A/75A/97A/DX4"",""995"",""0"",""995"",""905.45"",""875.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:263:cb804bff68,Price Schedule,263,corvette,,,raw_price_schedule_row,"["""",""Suspension Packages:"","""","""","""","""","""","""","""","""",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:264:1ffcdc8cda,Price Schedule,264,corvette,,,raw_price_schedule_row,"["""",""FE2"",""Magnetic Selective Ride Control Suspension"",""Stingray; W/O Z51"",""1895"",""0"",""1895"",""1724.45"",""1667.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:265:5b59a74ebc,Price Schedule,265,corvette,,,raw_price_schedule_row,"["""",""FE4"",""Z51 Performance Suspension with Magnetic Ride Control"",""Stingray; Requires Z51"",""1895"",""0"",""1895"",""1724.45"",""1667.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:266:18e9590c00,Price Schedule,266,corvette,,,raw_price_schedule_row,"["""",""Wheels:"","""","""","""","""","""","""","""","""",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:267:78a074ef8b,Price Schedule,267,corvette,,,raw_price_schedule_row,"["""",""Q99"",""20-spoke Bright Machined-faced Forged Aluminum Wheels"",""Stingray"",""1995"",""0"",""1995"",""1815.45"",""1755.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:268:c7a3e40ed3,Price Schedule,268,corvette,,,raw_price_schedule_row,"["""",""Q9A"",""20-Spoke Midnight Gray Forged Aluminum with Red Stripe Wheels"",""Stingray"",""1495"",""0"",""1495"",""1360.45"",""1315.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:269:06855f346c,Price Schedule,269,corvette,,,raw_price_schedule_row,"["""",""Q9I"",""20-Spoke Gloss Black Forged Aluminum Wheels"",""Stingray"",""1095"",""0"",""1095"",""996.45"",""963.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:270:b7186fdd77,Price Schedule,270,corvette,,,raw_price_schedule_row,"["""",""Q9O"",""5-split-spoke Satin Graphite, Machined Edge, Forged Aluminum Wheels"",""Stingray"",""995"",""0"",""995"",""905.45"",""875.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:271:b6615bac55,Price Schedule,271,corvette,,,raw_price_schedule_row,"["""",""QE6"",""10-spoke Gloss Black Forged Aluminum Wheels"",""Stingray"",""1095"",""0"",""1095"",""996.45"",""963.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:272:2bba0861cf,Price Schedule,272,corvette,,,raw_price_schedule_row,"["""",""ROU"",""5-spoke Pearl Nickel Finish Forged Aluminum Wheels"",""Z06, Grand Sport, & Grand Sport X"",""995"",""0"",""995"",""905.45"",""875.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:273:6551851964,Price Schedule,273,corvette,,,raw_price_schedule_row,"["""",""ROX"",""Carbon Flash with Machined Edge Forged Aluminum Wheels"",""Z06, Grand Sport, & Grand Sport X"",""995"",""0"",""995"",""905.45"",""875.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:274:30cad6f587,Price Schedule,274,corvette,,,raw_price_schedule_row,"["""",""ROY"",""Carbon Flash - Painted Carbon Fiber Wheels"","""",""11995"",""0"",""11995"",""10915.45"",""10555.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:275:a88cd27fa8,Price Schedule,275,corvette,,,raw_price_schedule_row,"["""",""ROZ"",""Visible Carbon Fiber Wheels"","""",""13995"",""0"",""13995"",""12735.45"",""12315.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:276:ee6d71308a,Price Schedule,276,corvette,,,raw_price_schedule_row,"["""",""SOA"",""Spider design, Black Forged Aluminum Wheels"",""Z06"",""1095"",""0"",""1095"",""996.45"",""963.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:277:d1f0e5f33a,Price Schedule,277,corvette,,,raw_price_schedule_row,"["""",""SOF"",""20-Spoke, Edge Blue-painted forged aluminum wheels"",""ZR1/ZR1X Only"",""1495"",""0"",""1495"",""1360.45"",""1315.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:278:768834c764,Price Schedule,278,corvette,,,raw_price_schedule_row,"["""",""SOG"",""20-Spoke, Carbon Flash-painted forged aluminum wheels"",""ZR1/ZR1X Only"",""1995"",""0"",""1995"",""1815.45"",""1755.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:279:2433c57522,Price Schedule,279,corvette,,,raw_price_schedule_row,"["""",""SOH"",""20-Spoke, Bright machined forged aluminum wheels"",""ZR1/ZR1X Only"",""1995"",""0"",""1995"",""1815.45"",""1755.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:280:67ed85eed9,Price Schedule,280,corvette,,,raw_price_schedule_row,"["""",""SOM"",""5-Spoke Bright Polished Forged Aluminum Wheels"",""Z06, Grand Sport, & Grand Sport X"",""1495"",""0"",""1495"",""1360.45"",""1315.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:281:9024cca4e5,Price Schedule,281,corvette,,,raw_price_schedule_row,"["""",""SON"",""5-Spoke Satin/Gloss Black Forged Aluminum Wheels"","""",""1095"",""0"",""1095"",""996.45"",""963.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:282:39bd5a5682,Price Schedule,282,corvette,,,raw_price_schedule_row,"["""",""SRK"",""10-spoke Pearl Nickel Aluminum Wheels"",""Z06"",""995"",""0"",""995"",""905.45"",""875.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:283:400734c79f,Price Schedule,283,corvette,,,raw_price_schedule_row,"["""",""SRN"",""10-spoke Gloss Black Aluminum Wheels"",""Z06"",""1095"",""0"",""1095"",""996.45"",""963.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:284:0bc21676c4,Price Schedule,284,corvette,,,raw_price_schedule_row,"["""",""STX"",""10-spoke Bright Polished with Carbon Flash Pockets Aluminum Wheels"",""Z06"",""1995"",""0"",""1995"",""1815.45"",""1755.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:285:e863cccdf3,Price Schedule,285,corvette,,,raw_price_schedule_row,"["""",""STZ"",""Visible Carbon Fiber Wheels with Red Stripe"","""",""15500"",""0"",""15500"",""14105"",""13640"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:286:9d425fa5b2,Price Schedule,286,corvette,,,raw_price_schedule_row,"["""",""SU1"",""10-Spoke, Visible Carbon Fiber wheels"",""ZR1/ZR1X Only"",""15995"",""0"",""15995"",""14555.45"",""14075.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:287:366bd430b7,Price Schedule,287,corvette,,,raw_price_schedule_row,"["""",""SWN"",""10-spoke, Gloss Black Forged Aluminum Wheels"",""Grand Sport/Grand Sport X"",""1095"",""0"",""1095"",""996.45"",""963.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:288:152544c03d,Price Schedule,288,corvette,,,raw_price_schedule_row,"["""",""SWO"",""10-spoke,High Polished Forged Aluminum Wheels"",""Grand Sport/Grand Sport X"",""1495"",""0"",""1495"",""1360.45"",""1315.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:289:5b8001a2be,Price Schedule,289,corvette,,,raw_price_schedule_row,"["""",""SWP"",""Carbon Flash-Painted with Bright Polished Forged Aluminum Wheels"",""Grand Sport/Grand Sport X"",""1495"",""0"",""1495"",""1360.45"",""1315.6"",""0"",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:291:69bf6f5f3d,Price Schedule,291,corvette,,,raw_price_schedule_row,"[""**REFER TO DEALER ORDER GUIDE/DATA BOOK FOR MODEL AND OPTION AVAILABILITY AND APPLICATION**"","""","""","""","""","""","""","""","""","""",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:293:e521113345,Price Schedule,293,corvette,,,raw_price_schedule_row,"[""(a) Dealer invoice includes Holdback amount retained for dealer's account in accordance with applicable vehicle terms of sale bulletin."","""","""","""","""","""","""","""","""","""",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:295:c88dede180,Price Schedule,295,corvette,,,raw_price_schedule_row,"[""(b) D/H Charges on vehicle and optional equipment include reimbursement to ordering division for any tax that it has paid, incurred or agreed to pay thereon."","""","""","""","""","""","""","""","""","""",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:297:7f77b7a31a,Price Schedule,297,corvette,,,raw_price_schedule_row,"[""(c) Manufacturer's Suggested Retail Prices, Employee Prices do not include applicable destination charges (DFC), state and local taxes, and license and registration fees."","""","""","""","""","""","""","""","""","""",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:299:93ceeeb35b,Price Schedule,299,corvette,,,raw_price_schedule_row,"[""GM PRICING AND DISCOUNTS ARE SUBJECT TO CHANGE AT THE DISCRETION OF GENERAL MOTORS"","""","""","""","""","""","""","""","""","""",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:301:9a56c989f3,Price Schedule,301,corvette,,,raw_price_schedule_row,"[""Published April 13, 20262027 CHEVROLET CORVETTE"","""","""","""","""","""","""","""","""","""",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:305:42f4186562,Price Schedule,305,corvette,,,raw_price_schedule_row,"[""Any Unauthorized Access Is Prohibited And Subject To Prosecution!"","""","""","""","""","""","""","""","""","""",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
staging_price_rows.csv:Price Schedule:306:962165abb2,Price Schedule,306,corvette,,,raw_price_schedule_row,"[""© 2024 General Motors. All Rights Reserved."","""","""","""","""","""","""","""","""","""",""""]","Price Schedule extraction in this pass is staging evidence only. Do not classify final canonical price rules, price books, package pricing, or included-zero pricing yet.",raw_price_evidence_only
