relationship_key,legacy_surface,legacy_index,legacy_id,relationship_type,source_id,target_id,group_id,source_label,target_label,legacy_detail,coverage_status,coverage_confidence,covering_file,covering_row_id,coverage_note
legacy_rel_0221,rules,220,rule_opt_t0a_001_requires_opt_z51_001,requires,opt_t0a_001,opt_z51_001,,Z51 Spoiler,Z51 Performance Package,Requires Z51 Z51 Performance Package.,not_found_in_csv,none,,,"Requires relationships have an apparent home in dependency_rules.csv, but no matching row was found."
legacy_rel_0222,rules,221,rule_opt_tvs_001_excludes_opt_t0a_001,excludes,opt_tvs_001,opt_t0a_001,,Low-profile rear spoiler and front splitter,Z51 Spoiler,Removes T0A when Z51 is selected.,needs_schema_mapping,schema_gap,,,"Current requested CSV inputs do not include a direct pairwise excludes relationship file; exclusive groups cover group membership, not pairwise legacy excludes."
legacy_rel_0223,rules,222,rule_opt_bc7_001_requires_opt_zz3_001_convertible,requires,opt_bc7_001,opt_zz3_001,,Black LS6 engine cover,Convertible Engine Appearance Package,Requires ZZ3 Convertible Engine Appearance Package.,needs_schema_mapping,schema_gap,,,Dependency context row data/stingray/logic/dependency_rules.csv:dep_bc7_requires_zz3_convertible has a subject match but uses condition-set target semantics rather than a direct legacy target_id.
legacy_rel_0224,rules,223,rule_3lt_r6x_ae4_hu0_38s_includes_opt_r6x_001,includes,3LT_R6X_AE4_HU0_38S,opt_r6x_001,,3LT > AE4 Competition Seats > Custom Interior trim and seat combinations > Jet Black interior / Adrenaline Red seats > Napa leather seating surfaces with perforated inserts. > Jet Black interior / Adrenaline Red seats,Custom Interior Trim and Seat Combination,Included with 3LT_R6X_AE4_HU0_38S Jet Black interior / Adrenaline Red seats.,needs_schema_mapping,schema_gap,,,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.
legacy_rel_0225,rules,224,rule_3lt_r6x_ae4_huu_includes_opt_r6x_001,includes,3LT_R6X_AE4_HUU,opt_r6x_001,,3LT > AE4 Competition Seats > Custom Interior trim and seat combinations > Adrenaline Red interior / Jet Black seats > Napa leather seating surfaces with perforated inserts. > Adrenaline Red interior / Jet Black seats,Custom Interior Trim and Seat Combination,Included with 3LT_R6X_AE4_HUU Adrenaline Red interior / Jet Black seats.,needs_schema_mapping,schema_gap,,,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.
legacy_rel_0226,rules,225,rule_3lt_r6x_ae4_hxo_n26_38s_includes_opt_r6x_001,includes,3LT_R6X_AE4_HXO_N26_38S,opt_r6x_001,,3LT > AE4 Competition Seats > Custom Interior trim and seat combinations > Jet Black interior / Adrenaline Red seats > Sueded microfiber seat inserts and sueded microfiber wrapped steering wheel. > Jet Black interior / Adrenaline Red seats Suede,Custom Interior Trim and Seat Combination,Included with 3LT_R6X_AE4_HXO_N26_38S Jet Black interior / Adrenaline Red seats.,needs_schema_mapping,schema_gap,,,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.
legacy_rel_0227,rules,226,rule_3lt_r6x_ae4_hzp_n26_includes_opt_r6x_001,includes,3LT_R6X_AE4_HZP_N26,opt_r6x_001,,3LT > AE4 Competition Seats > Custom Interior trim and seat combinations > Adrenaline Red interior / Jet Black seats > Sueded microfiber seat inserts and sueded microfiber wrapped steering wheel. > Adrenaline Red interior / Jet Black seats Suede,Custom Interior Trim and Seat Combination,Included with 3LT_R6X_AE4_HZP_N26 Adrenaline Red interior / Jet Black seats.,needs_schema_mapping,schema_gap,,,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.
legacy_rel_0228,rules,227,rule_3lt_r6x_ah2_hmo_n26_includes_opt_r6x_001,includes,3LT_R6X_AH2_HMO_N26,opt_r6x_001,,3LT > AH2 GT2 Bucket Seats > Custom Interior trim and seat combinations > Jet Black interior / Sky Cool Gray seats > Sueded microfiber seat inserts and sueded microfiber wrapped steering wheel. > Jet Black interior / Sky Cool Gray seats Suede,Custom Interior Trim and Seat Combination,Included with 3LT_R6X_AH2_HMO_N26 Jet Black interior / Sky Cool Gray seats.,needs_schema_mapping,schema_gap,,,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.
legacy_rel_0229,rules,228,rule_3lt_r6x_ah2_hmo_n26_tu7_includes_opt_r6x_001,includes,3LT_R6X_AH2_HMO_N26_TU7,opt_r6x_001,,3LT > AH2 GT2 Bucket Seats > Custom Interior trim and seat combinations > Jet Black interior / Sky Cool Gray seats > Sueded microfiber seat inserts and sueded microfiber wrapped steering wheel. > Jet Black interior / Sky Cool Gray seats Suede Two Tone,Custom Interior Trim and Seat Combination,Included with 3LT_R6X_AH2_HMO_N26_TU7 Jet Black interior / Sky Cool Gray seats two tone.,needs_schema_mapping,schema_gap,,,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.
legacy_rel_0230,rules,229,rule_3lt_r6x_ah2_hu0_38s_includes_opt_r6x_001,includes,3LT_R6X_AH2_HU0_38S,opt_r6x_001,,3LT > AH2 GT2 Bucket Seats > Custom Interior trim and seat combinations > Jet Black interior / Adrenaline Red seats > Napa leather seating surfaces with perforated inserts. > Jet Black interior / Adrenaline Red seats,Custom Interior Trim and Seat Combination,Included with 3LT_R6X_AH2_HU0_38S Jet Black interior / Adrenaline Red seats.,needs_schema_mapping,schema_gap,,,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.
legacy_rel_0231,rules,230,rule_3lt_r6x_ah2_hu0_38s_tu7_includes_opt_r6x_001,includes,3LT_R6X_AH2_HU0_38S_TU7,opt_r6x_001,,3LT > AH2 GT2 Bucket Seats > Custom Interior trim and seat combinations > Jet Black interior / Adrenaline Red seats > Napa leather seating surfaces with perforated inserts. > Jet Black interior / Adrenaline Red seats Two Tone,Custom Interior Trim and Seat Combination,Included with 3LT_R6X_AH2_HU0_38S_TU7 Jet Black interior / Adrenaline Red seats two tone.,needs_schema_mapping,schema_gap,,,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.
legacy_rel_0232,rules,231,rule_3lt_r6x_ah2_huu_includes_opt_r6x_001,includes,3LT_R6X_AH2_HUU,opt_r6x_001,,3LT > AH2 GT2 Bucket Seats > Custom Interior trim and seat combinations > Adrenaline Red interior / Jet Black seats > Napa leather seating surfaces with perforated inserts. > Adrenaline Red interior / Jet Black seats (HUU),Custom Interior Trim and Seat Combination,Included with 3LT_R6X_AH2_HUU Adrenaline Red interior / Jet Black seats.,needs_schema_mapping,schema_gap,,,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.
legacy_rel_0233,rules,232,rule_3lt_r6x_ah2_hvt_n26_includes_opt_r6x_001,includes,3LT_R6X_AH2_HVT_N26,opt_r6x_001,,3LT > AH2 GT2 Bucket Seats > Custom Interior trim and seat combinations > Sky Cool Gray interior / Jet Black seats > Sueded microfiber seat inserts and sueded microfiber wrapped steering wheel. > Sky Cool Gray interior / Jet Black seats Suede (HVT),Custom Interior Trim and Seat Combination,Included with 3LT_R6X_AH2_HVT_N26 Sky Cool Gray interior / Jet Black seats.,needs_schema_mapping,schema_gap,,,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.
legacy_rel_0234,rules,233,rule_3lt_r6x_ah2_hvv_includes_opt_r6x_001,includes,3LT_R6X_AH2_HVV,opt_r6x_001,,3LT > AH2 GT2 Bucket Seats > Custom Interior trim and seat combinations > Jet Black interior / Sky Cool Gray seats > Napa leather seating surfaces with perforated inserts. > Jet Black interior / Sky Cool Gray seats (HVV),Custom Interior Trim and Seat Combination,Included with 3LT_R6X_AH2_HVV Jet Black interior / Sky Cool Gray seats.,needs_schema_mapping,schema_gap,,,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.
legacy_rel_0235,rules,234,rule_3lt_r6x_ah2_hvv_tu7_includes_opt_r6x_001,includes,3LT_R6X_AH2_HVV_TU7,opt_r6x_001,,3LT > AH2 GT2 Bucket Seats > Custom Interior trim and seat combinations > Jet Black interior / Sky Cool Gray seats > Napa leather seating surfaces with perforated inserts. > Jet Black interior / Sky Cool Gray seats Two Tone,Custom Interior Trim and Seat Combination,Included with 3LT_R6X_AH2_HVV_TU7 Jet Black interior / Sky Cool Gray seats two tone.,needs_schema_mapping,schema_gap,,,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.
legacy_rel_0236,rules,235,rule_3lt_r6x_ah2_hxo_n26_38s_tu7_includes_opt_r6x_001,includes,3LT_R6X_AH2_HXO_N26_38S_TU7,opt_r6x_001,,3LT > AH2 GT2 Bucket Seats > Custom Interior trim and seat combinations > Jet Black interior / Adrenaline Red seats > Sueded microfiber seat inserts and sueded microfiber wrapped steering wheel. > Jet Black interior / Adrenaline Red seats Suede HXO,Custom Interior Trim and Seat Combination,Included with 3LT_R6X_AH2_HXO_N26_38S_TU7 Jet Black interior / Adrenaline Red seats.,needs_schema_mapping,schema_gap,,,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.
legacy_rel_0237,rules,236,rule_3lt_r6x_ah2_hzb_includes_opt_r6x_001,includes,3LT_R6X_AH2_HZB,opt_r6x_001,,3LT > AH2 GT2 Bucket Seats > Custom Interior trim and seat combinations > Sky Cool Gray interior / Jet Black seats > Napa leather seating surfaces with perforated inserts. > Sky Cool Gray interior / Jet Black seats (HZB),Custom Interior Trim and Seat Combination,Included with 3LT_R6X_AH2_HZB Sky Cool Gray interior / Jet Black seats.,needs_schema_mapping,schema_gap,,,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.
legacy_rel_0238,rules,237,rule_3lt_r6x_ah2_hzp_n26_includes_opt_r6x_001,includes,3LT_R6X_AH2_HZP_N26,opt_r6x_001,,3LT > AH2 GT2 Bucket Seats > Custom Interior trim and seat combinations > Adrenaline Red interior / Jet Black seats > Sueded microfiber seat inserts and sueded microfiber wrapped steering wheel. > Adrenaline Red interior / Jet Black seats Suede,Custom Interior Trim and Seat Combination,Included with 3LT_R6X_AH2_HZP_N26 Adrenaline Red interior / Jet Black seats.,needs_schema_mapping,schema_gap,,,Legacy source is not a selectable option ID; current auto-add CSV shape does not cleanly represent this source namespace.
legacy_rel_0239,ruleGroups,0,grp_5v7_spoiler_requirement,requires_any,opt_5v7_001,opt_5zu_001,grp_5v7_spoiler_requirement,"LPO, Black Ground Effects","LPO, High wing spoiler, Body color",Requires 5ZU Body-Color High Wing Spoiler or 5ZZ Carbon Flash High Wing Spoiler.,covered_in_csv,exact,data/stingray/logic/rule_group_members.csv,grp_5v7_spoiler_requirement:opt_5zu_001,Direct requires_any group source and member target match.
legacy_rel_0240,ruleGroups,0,grp_5v7_spoiler_requirement,requires_any,opt_5v7_001,opt_5zz_001,grp_5v7_spoiler_requirement,"LPO, Black Ground Effects","LPO, High wing spoiler",Requires 5ZU Body-Color High Wing Spoiler or 5ZZ Carbon Flash High Wing Spoiler.,covered_in_csv,exact,data/stingray/logic/rule_group_members.csv,grp_5v7_spoiler_requirement:opt_5zz_001,Direct requires_any group source and member target match.
legacy_rel_0241,ruleGroups,1,grp_5zu_paint_requirement,requires_any,opt_5zu_001,opt_g8g_001,grp_5zu_paint_requirement,"LPO, High wing spoiler, Body color",Arctic White,"Requires Arctic White, Black, or Torch Red exterior paint.",not_found_in_csv,none,,,"Requires-any relationship has an apparent home in rule_groups/member CSVs, but no matching source/member row was found."
legacy_rel_0242,ruleGroups,1,grp_5zu_paint_requirement,requires_any,opt_5zu_001,opt_gba_001,grp_5zu_paint_requirement,"LPO, High wing spoiler, Body color",Black,"Requires Arctic White, Black, or Torch Red exterior paint.",not_found_in_csv,none,,,"Requires-any relationship has an apparent home in rule_groups/member CSVs, but no matching source/member row was found."
legacy_rel_0243,ruleGroups,1,grp_5zu_paint_requirement,requires_any,opt_5zu_001,opt_gkz_001,grp_5zu_paint_requirement,"LPO, High wing spoiler, Body color",Torch Red,"Requires Arctic White, Black, or Torch Red exterior paint.",not_found_in_csv,none,,,"Requires-any relationship has an apparent home in rule_groups/member CSVs, but no matching source/member row was found."
legacy_rel_0244,exclusiveGroups,0,grp_ls6_engine_covers,exclusive_group_member,,opt_bc7_001,grp_ls6_engine_covers,,Black LS6 engine cover,LS6 engine cover choices are mutually exclusive within the Engine Appearance section.,covered_in_csv,exact,data/stingray/logic/exclusive_group_members.csv,excl_ls6_engine_covers:opt_bc7_001,Exclusive group matched through legacy_group_id grp_ls6_engine_covers.
legacy_rel_0245,exclusiveGroups,0,grp_ls6_engine_covers,exclusive_group_member,,opt_bcp_001,grp_ls6_engine_covers,,Edge Red LS6 engine cover,LS6 engine cover choices are mutually exclusive within the Engine Appearance section.,covered_in_csv,exact,data/stingray/logic/exclusive_group_members.csv,excl_ls6_engine_covers:opt_bcp_001,Exclusive group matched through legacy_group_id grp_ls6_engine_covers.
legacy_rel_0246,exclusiveGroups,0,grp_ls6_engine_covers,exclusive_group_member,,opt_bcs_001,grp_ls6_engine_covers,,Sterling Silver LS6 engine cover,LS6 engine cover choices are mutually exclusive within the Engine Appearance section.,covered_in_csv,exact,data/stingray/logic/exclusive_group_members.csv,excl_ls6_engine_covers:opt_bcs_001,Exclusive group matched through legacy_group_id grp_ls6_engine_covers.
legacy_rel_0247,exclusiveGroups,0,grp_ls6_engine_covers,exclusive_group_member,,opt_bc4_001,grp_ls6_engine_covers,,NEW! Blue LS6 engine cover,LS6 engine cover choices are mutually exclusive within the Engine Appearance section.,covered_in_csv,exact,data/stingray/logic/exclusive_group_members.csv,excl_ls6_engine_covers:opt_bc4_001,Exclusive group matched through legacy_group_id grp_ls6_engine_covers.
legacy_rel_0248,exclusiveGroups,1,grp_spoiler_high_wing,exclusive_group_member,,opt_t0a_001,grp_spoiler_high_wing,,Z51 Spoiler,Spoiler choices are mutually exclusive within the Spoiler section.,covered_in_csv,exact,data/stingray/logic/exclusive_group_members.csv,excl_spoiler_high_wing:opt_t0a_001,Exclusive group matched through legacy_group_id grp_spoiler_high_wing.
legacy_rel_0249,exclusiveGroups,1,grp_spoiler_high_wing,exclusive_group_member,,opt_tvs_001,grp_spoiler_high_wing,,Low-profile rear spoiler and front splitter,Spoiler choices are mutually exclusive within the Spoiler section.,covered_in_csv,exact,data/stingray/logic/exclusive_group_members.csv,excl_spoiler_high_wing:opt_tvs_001,Exclusive group matched through legacy_group_id grp_spoiler_high_wing.
legacy_rel_0250,exclusiveGroups,1,grp_spoiler_high_wing,exclusive_group_member,,opt_5zz_001,grp_spoiler_high_wing,,"LPO, High wing spoiler",Spoiler choices are mutually exclusive within the Spoiler section.,covered_in_csv,exact,data/stingray/logic/exclusive_group_members.csv,excl_spoiler_high_wing:opt_5zz_001,Exclusive group matched through legacy_group_id grp_spoiler_high_wing.
legacy_rel_0251,exclusiveGroups,1,grp_spoiler_high_wing,exclusive_group_member,,opt_5zu_001,grp_spoiler_high_wing,,"LPO, High wing spoiler, Body color",Spoiler choices are mutually exclusive within the Spoiler section.,covered_in_csv,exact,data/stingray/logic/exclusive_group_members.csv,excl_spoiler_high_wing:opt_5zu_001,Exclusive group matched through legacy_group_id grp_spoiler_high_wing.
legacy_rel_0252,exclusiveGroups,2,excl_center_caps,exclusive_group_member,,opt_rxj_001,excl_center_caps,,"LPO, Black wheel center caps with Gray Stingray logo",Center cap choices are mutually exclusive within the Wheels section.,covered_in_csv,exact,data/stingray/logic/exclusive_group_members.csv,excl_center_caps:opt_rxj_001,Direct exclusive group/member match.
legacy_rel_0253,exclusiveGroups,2,excl_center_caps,exclusive_group_member,,opt_vwd_001,excl_center_caps,,"LPO, Stingray R logo wheel center caps",Center cap choices are mutually exclusive within the Wheels section.,covered_in_csv,exact,data/stingray/logic/exclusive_group_members.csv,excl_center_caps:opt_vwd_001,Direct exclusive group/member match.
legacy_rel_0254,exclusiveGroups,2,excl_center_caps,exclusive_group_member,,opt_5zd_001,excl_center_caps,,"LPO, Carbon Flash wheel center caps with crossed flags logo",Center cap choices are mutually exclusive within the Wheels section.,covered_in_csv,exact,data/stingray/logic/exclusive_group_members.csv,excl_center_caps:opt_5zd_001,Direct exclusive group/member match.
legacy_rel_0255,exclusiveGroups,2,excl_center_caps,exclusive_group_member,,opt_5zc_001,excl_center_caps,,"LPO, Jake logo wheel center caps",Center cap choices are mutually exclusive within the Wheels section.,covered_in_csv,exact,data/stingray/logic/exclusive_group_members.csv,excl_center_caps:opt_5zc_001,Direct exclusive group/member match.
legacy_rel_0256,exclusiveGroups,2,excl_center_caps,exclusive_group_member,,opt_rxh_001,excl_center_caps,,"LPO, Silver wheel center caps with Stingray logo and Red outline",Center cap choices are mutually exclusive within the Wheels section.,covered_in_csv,exact,data/stingray/logic/exclusive_group_members.csv,excl_center_caps:opt_rxh_001,Direct exclusive group/member match.
legacy_rel_0257,exclusiveGroups,3,excl_indoor_car_covers,exclusive_group_member,,opt_rwh_001,excl_indoor_car_covers,,"LPO, Premium indoor car cover","Indoor car cover choices are mutually exclusive within the Aero, Exhaust, Stripes & Accessories section.",covered_in_csv,exact,data/stingray/logic/exclusive_group_members.csv,excl_indoor_car_covers:opt_rwh_001,Direct exclusive group/member match.
legacy_rel_0258,exclusiveGroups,3,excl_indoor_car_covers,exclusive_group_member,,opt_sl1_001,excl_indoor_car_covers,,"LPO, Premium indoor car cover","Indoor car cover choices are mutually exclusive within the Aero, Exhaust, Stripes & Accessories section.",covered_in_csv,exact,data/stingray/logic/exclusive_group_members.csv,excl_indoor_car_covers:opt_sl1_001,Direct exclusive group/member match.
legacy_rel_0259,exclusiveGroups,3,excl_indoor_car_covers,exclusive_group_member,,opt_wkr_001,excl_indoor_car_covers,,"LPO, Premium indoor car cover","Indoor car cover choices are mutually exclusive within the Aero, Exhaust, Stripes & Accessories section.",covered_in_csv,exact,data/stingray/logic/exclusive_group_members.csv,excl_indoor_car_covers:opt_wkr_001,Direct exclusive group/member match.
legacy_rel_0260,exclusiveGroups,3,excl_indoor_car_covers,exclusive_group_member,,opt_wkq_001,excl_indoor_car_covers,,"LPO, Premium indoor car cover","Indoor car cover choices are mutually exclusive within the Aero, Exhaust, Stripes & Accessories section.",covered_in_csv,exact,data/stingray/logic/exclusive_group_members.csv,excl_indoor_car_covers:opt_wkq_001,Direct exclusive group/member match.
legacy_rel_0261,exclusiveGroups,4,excl_outdoor_car_covers,exclusive_group_member,,opt_rnx_001,excl_outdoor_car_covers,,"LPO, Premium outdoor car cover","Outdoor car cover choices are mutually exclusive within the Aero, Exhaust, Stripes & Accessories section.",covered_in_csv,exact,data/stingray/logic/exclusive_group_members.csv,excl_outdoor_car_covers:opt_rnx_001,Direct exclusive group/member match.
legacy_rel_0262,exclusiveGroups,4,excl_outdoor_car_covers,exclusive_group_member,,opt_rwj_001,excl_outdoor_car_covers,,"LPO, Premium outdoor car cover","Outdoor car cover choices are mutually exclusive within the Aero, Exhaust, Stripes & Accessories section.",covered_in_csv,exact,data/stingray/logic/exclusive_group_members.csv,excl_outdoor_car_covers:opt_rwj_001,Direct exclusive group/member match.
legacy_rel_0263,exclusiveGroups,5,excl_suede_trunk_liner,exclusive_group_member,,opt_sxb_001,excl_suede_trunk_liner,,"LPO, Suede frunk and trunk compartment liner",Suede trunk liner choices are mutually exclusive within the Interior Trim section.,covered_in_csv,exact,data/stingray/logic/exclusive_group_members.csv,excl_suede_trunk_liner:opt_sxb_001,Direct exclusive group/member match.
legacy_rel_0264,exclusiveGroups,5,excl_suede_trunk_liner,exclusive_group_member,,opt_sxr_001,excl_suede_trunk_liner,,"LPO, Suede frunk and trunk compartment liner",Suede trunk liner choices are mutually exclusive within the Interior Trim section.,covered_in_csv,exact,data/stingray/logic/exclusive_group_members.csv,excl_suede_trunk_liner:opt_sxr_001,Direct exclusive group/member match.
legacy_rel_0265,exclusiveGroups,5,excl_suede_trunk_liner,exclusive_group_member,,opt_sxt_001,excl_suede_trunk_liner,,"LPO, Suede frunk and trunk compartment liner",Suede trunk liner choices are mutually exclusive within the Interior Trim section.,covered_in_csv,exact,data/stingray/logic/exclusive_group_members.csv,excl_suede_trunk_liner:opt_sxt_001,Direct exclusive group/member match.
legacy_rel_0266,priceRules,0,pr_z51tvs_001,price_rule,opt_z51_001,opt_tvs_001,,Z51 Performance Package,Low-profile rear spoiler and front splitter,override:0 Z51 selected sets TVS price to 0,not_found_in_csv,none,,,No direct condition_option_id/target_option_id price-rule row found in pricing/price_rules.csv.
legacy_rel_0267,priceRules,1,pr_ae4_h8t3a9_001,price_rule,3LT_AE4_H8T,opt_3a9_001,,3LT > AE4 Competition Seats > Santorini Blue > Santorini Blue,Santorini Blue Seat belt color,override:0 Santorini Blue interior includes blue seatbelt,needs_schema_mapping,schema_gap,,,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.
legacy_rel_0268,priceRules,2,pr_ae4_hag3a9_001,price_rule,3LT_AE4_HAG,opt_3a9_001,,3LT > AE4 Competition Seats > Asymmetrical Santorini Blue / Jet Black > Asymmetrical Santorini Blue / Jet Black,Santorini Blue Seat belt color,override:0 Santorini Blue interior includes blue seatbelt,needs_schema_mapping,schema_gap,,,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.
legacy_rel_0269,priceRules,3,pr_ae4_hnk3f9_001,price_rule,3LT_AE4_HNK,opt_3f9_001,,3LT > AE4 Competition Seats > Adrenaline Red Dipped > Adrenaline Red Dipped,Torch Red Seat belt color,override:0 Adrenaline Red dipped includes red seatbelt,needs_schema_mapping,schema_gap,,,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.
legacy_rel_0270,priceRules,4,pr_ae4_huf3n9_001,price_rule,3LT_AE4_HUF_N26,opt_3n9_001,,3LT > AE4 Competition Seats > Natural Dipped > Sueded microfiber seat inserts and sueded microfiber wrapped steering wheel. > Natural Dipped Suede,Natural Seat belt color,override:0 Natural dipped includes natural seatbelt,needs_schema_mapping,schema_gap,,,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.
legacy_rel_0271,priceRules,5,pr_ae4_huw379_001,price_rule,3LT_AE4_HUW,opt_379_001,,3LT > AE4 Competition Seats > Habanero > Napa leather seating surfaces with perforated inserts. > Habanero,Orange Seat belt color,override:0 Habanero includes orange seatbelt,needs_schema_mapping,schema_gap,,,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.
legacy_rel_0272,priceRules,6,pr_ae4_hux379_001,price_rule,3LT_AE4_HUX_N26,opt_379_001,,3LT > AE4 Competition Seats > Habanero > Sueded microfiber seat inserts and sueded microfiber wrapped steering wheel. > Habanero Suede,Orange Seat belt color,override:0 Habanero includes orange seatbelt,needs_schema_mapping,schema_gap,,,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.
legacy_rel_0273,priceRules,7,pr_ae4_hzn3n9_001,price_rule,3LT_AE4_HZN,opt_3n9_001,,3LT > AE4 Competition Seats > Natural Dipped > Napa leather seating surfaces with perforated inserts. > Natural Dipped,Natural Seat belt color,override:0 Natural dipped includes natural seatbelt,needs_schema_mapping,schema_gap,,,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.
legacy_rel_0274,priceRules,8,pr_ah2_h8t3a9_001,price_rule,3LT_AH2_H8T,opt_3a9_001,,3LT > AH2 GT2 Bucket Seats > Santorini Blue > Santorini Blue,Santorini Blue Seat belt color,override:0 Santorini Blue interior includes blue seatbelt,needs_schema_mapping,schema_gap,,,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.
legacy_rel_0275,priceRules,9,pr_ah2_hag3a9_001,price_rule,3LT_AH2_HAG,opt_3a9_001,,3LT > AH2 GT2 Bucket Seats > Asymmetrical Santorini Blue / Jet Black > Asymmetrical Santorini Blue / Jet Black,Santorini Blue Seat belt color,override:0 Santorini Blue interior includes blue seatbelt,needs_schema_mapping,schema_gap,,,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.
legacy_rel_0276,priceRules,10,pr_ah2_hnk3f9_001,price_rule,3LT_AH2_HNK,opt_3f9_001,,3LT > AH2 GT2 Bucket Seats > Adrenaline Red Dipped > Adrenaline Red Dipped,Torch Red Seat belt color,override:0 Adrenaline Red dipped includes red seatbelt,needs_schema_mapping,schema_gap,,,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.
legacy_rel_0277,priceRules,11,pr_ah2_huf3n9_001,price_rule,3LT_AH2_HUF_N26,opt_3n9_001,,3LT > AH2 GT2 Bucket Seats > Natural Dipped > Sueded microfiber seat inserts and sueded microfiber wrapped steering wheel. > Natural Dipped Suede,Natural Seat belt color,override:0 Natural dipped includes natural seatbelt,needs_schema_mapping,schema_gap,,,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.
legacy_rel_0278,priceRules,12,pr_ah2_huw379_001,price_rule,3LT_AH2_HUW,opt_379_001,,3LT > AH2 GT2 Bucket Seats > Habanero > Napa leather seating surfaces with perforated inserts. > Habanero,Orange Seat belt color,override:0 Habanero includes orange seatbelt,needs_schema_mapping,schema_gap,,,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.
legacy_rel_0279,priceRules,13,pr_ah2_hux379_001,price_rule,3LT_AH2_HUX_N26,opt_379_001,,3LT > AH2 GT2 Bucket Seats > Habanero > Sueded microfiber seat inserts and sueded microfiber wrapped steering wheel. > Habanero Suede,Orange Seat belt color,override:0 Habanero includes orange seatbelt,needs_schema_mapping,schema_gap,,,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.
legacy_rel_0280,priceRules,14,pr_ah2_hzn3n9_001,price_rule,3LT_AH2_HZN,opt_3n9_001,,3LT > AH2 GT2 Bucket Seats > Natural Dipped > Napa leather seating surfaces with perforated inserts. > Natural Dipped,Natural Seat belt color,override:0 Natural dipped includes natural seatbelt,needs_schema_mapping,schema_gap,,,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.
legacy_rel_0281,priceRules,15,pr_aup_hag3a9_001,price_rule,3LT_AUP_HAG,opt_3a9_001,,3LT > AUP Assymetrical seats > Asymmetrical Santorini Blue / Jet Black,Santorini Blue Seat belt color,override:0 Santorini Blue interior includes blue seatbelt,needs_schema_mapping,schema_gap,,,Legacy price-rule condition source is not a selectable option ID; current price_rules.csv shape does not cleanly represent this source namespace.
legacy_rel_0282,priceRules,16,pr_b6pd3v_001,price_rule,opt_b6p_001,opt_d3v_001,,Coupe Engine Appearance Package,Engine lighting,override:0 Engine appearance includes engine lighting,not_found_in_csv,none,,,No direct condition_option_id/target_option_id price-rule row found in pricing/price_rules.csv.
legacy_rel_0283,priceRules,17,pr_b6psl9_001,price_rule,opt_b6p_001,opt_sl9_001,,Coupe Engine Appearance Package,"LPO, Engine specification plaque",override:0 Engine appearance includes engine plaque,not_found_in_csv,none,,,No direct condition_option_id/target_option_id price-rule row found in pricing/price_rules.csv.
legacy_rel_0284,priceRules,18,pr_bc4d3v_001,price_rule,opt_bc4_001,opt_d3v_001,,NEW! Blue LS6 engine cover,Engine lighting,override:0 Engine appearance includes engine lighting,not_found_in_csv,none,,,No direct condition_option_id/target_option_id price-rule row found in pricing/price_rules.csv.
legacy_rel_0285,priceRules,19,pr_bcpd3v_001,price_rule,opt_bcp_001,opt_d3v_001,,Edge Red LS6 engine cover,Engine lighting,override:0 Engine appearance includes engine lighting,not_found_in_csv,none,,,No direct condition_option_id/target_option_id price-rule row found in pricing/price_rules.csv.
