source_sheet,source_row,guide_family,model_key,model_key_confidence,section_family,orderable_rpo,ref_rpo,description,variant_id,body_code,body_style,trim_level,raw_status,status_symbol,footnote_refs,canonical_status,source_detail_raw
Exterior 4,46,corvette,zr1,high,exterior,,DWK,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators",zr1_1lz_r07,1YR07,coupe,1LZ,S,S,,standard,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators"
Exterior 4,46,corvette,zr1,high,exterior,,DWK,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators",zr1_3lz_r07,1YR07,coupe,3LZ,--,--,,not_available,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators"
Exterior 4,46,corvette,zr1,high,exterior,,DWK,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators",zr1_1lz_r67,1YR67,convertible,1LZ,S,S,,standard,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators"
Exterior 4,46,corvette,zr1,high,exterior,,DWK,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators",zr1_3lz_r67,1YR67,convertible,3LZ,--,--,,not_available,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators"
Exterior 4,46,corvette,zr1x,high,exterior,,DWK,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators",zr1x_1lz_s07,1YS07,coupe,1LZ,S,S,,standard,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators"
Exterior 4,46,corvette,zr1x,high,exterior,,DWK,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators",zr1x_3lz_s07,1YS07,coupe,3LZ,--,--,,not_available,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators"
Exterior 4,46,corvette,zr1x,high,exterior,,DWK,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators",zr1x_1lz_s67,1YS67,convertible,1LZ,S,S,,standard,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators"
Exterior 4,46,corvette,zr1x,high,exterior,,DWK,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators",zr1x_3lz_s67,1YS67,convertible,3LZ,--,--,,not_available,"Mirrors, outside heated, power-adjustable, manual-folding with turn signal indicators"
Exterior 4,47,corvette,zr1,high,exterior,,DYX,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators",zr1_1lz_r07,1YR07,coupe,1LZ,--,--,,not_available,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators"
Exterior 4,47,corvette,zr1,high,exterior,,DYX,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators",zr1_3lz_r07,1YR07,coupe,3LZ,■,■,,included_equipment_group,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators"
Exterior 4,47,corvette,zr1,high,exterior,,DYX,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators",zr1_1lz_r67,1YR67,convertible,1LZ,--,--,,not_available,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators"
Exterior 4,47,corvette,zr1,high,exterior,,DYX,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators",zr1_3lz_r67,1YR67,convertible,3LZ,■,■,,included_equipment_group,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators"
Exterior 4,47,corvette,zr1x,high,exterior,,DYX,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators",zr1x_1lz_s07,1YS07,coupe,1LZ,--,--,,not_available,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators"
Exterior 4,47,corvette,zr1x,high,exterior,,DYX,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators",zr1x_3lz_s07,1YS07,coupe,3LZ,■,■,,included_equipment_group,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators"
Exterior 4,47,corvette,zr1x,high,exterior,,DYX,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators",zr1x_1lz_s67,1YS67,convertible,1LZ,--,--,,not_available,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators"
Exterior 4,47,corvette,zr1x,high,exterior,,DYX,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators",zr1x_3lz_s67,1YS67,convertible,3LZ,■,■,,included_equipment_group,"Mirrors, outside heated, power-adjustable, power-folding, driver-side auto-dimming with turn signal indicators"
Exterior 4,48,corvette,zr1,high,exterior,,C2Z,"Roof panel, visible carbon fiber with body-color surround, removable",zr1_1lz_r07,1YR07,coupe,1LZ,S,S,,standard,"Roof panel, visible carbon fiber with body-color surround, removable"
Exterior 4,48,corvette,zr1,high,exterior,,C2Z,"Roof panel, visible carbon fiber with body-color surround, removable",zr1_3lz_r07,1YR07,coupe,3LZ,S,S,,standard,"Roof panel, visible carbon fiber with body-color surround, removable"
Exterior 4,48,corvette,zr1,high,exterior,,C2Z,"Roof panel, visible carbon fiber with body-color surround, removable",zr1_1lz_r67,1YR67,convertible,1LZ,--,--,,not_available,"Roof panel, visible carbon fiber with body-color surround, removable"
Exterior 4,48,corvette,zr1,high,exterior,,C2Z,"Roof panel, visible carbon fiber with body-color surround, removable",zr1_3lz_r67,1YR67,convertible,3LZ,--,--,,not_available,"Roof panel, visible carbon fiber with body-color surround, removable"
Exterior 4,48,corvette,zr1x,high,exterior,,C2Z,"Roof panel, visible carbon fiber with body-color surround, removable",zr1x_1lz_s07,1YS07,coupe,1LZ,S,S,,standard,"Roof panel, visible carbon fiber with body-color surround, removable"
Exterior 4,48,corvette,zr1x,high,exterior,,C2Z,"Roof panel, visible carbon fiber with body-color surround, removable",zr1x_3lz_s07,1YS07,coupe,3LZ,S,S,,standard,"Roof panel, visible carbon fiber with body-color surround, removable"
Exterior 4,48,corvette,zr1x,high,exterior,,C2Z,"Roof panel, visible carbon fiber with body-color surround, removable",zr1x_1lz_s67,1YS67,convertible,1LZ,--,--,,not_available,"Roof panel, visible carbon fiber with body-color surround, removable"
Exterior 4,48,corvette,zr1x,high,exterior,,C2Z,"Roof panel, visible carbon fiber with body-color surround, removable",zr1x_3lz_s67,1YS67,convertible,3LZ,--,--,,not_available,"Roof panel, visible carbon fiber with body-color surround, removable"
Exterior 4,49,corvette,zr1,high,exterior,,UFG,Rear Cross Traffic Alert,zr1_1lz_r07,1YR07,coupe,1LZ,--,--,,not_available,Rear Cross Traffic Alert
Exterior 4,49,corvette,zr1,high,exterior,,UFG,Rear Cross Traffic Alert,zr1_3lz_r07,1YR07,coupe,3LZ,■,■,,included_equipment_group,Rear Cross Traffic Alert
Exterior 4,49,corvette,zr1,high,exterior,,UFG,Rear Cross Traffic Alert,zr1_1lz_r67,1YR67,convertible,1LZ,--,--,,not_available,Rear Cross Traffic Alert
Exterior 4,49,corvette,zr1,high,exterior,,UFG,Rear Cross Traffic Alert,zr1_3lz_r67,1YR67,convertible,3LZ,■,■,,included_equipment_group,Rear Cross Traffic Alert
Exterior 4,49,corvette,zr1x,high,exterior,,UFG,Rear Cross Traffic Alert,zr1x_1lz_s07,1YS07,coupe,1LZ,--,--,,not_available,Rear Cross Traffic Alert
Exterior 4,49,corvette,zr1x,high,exterior,,UFG,Rear Cross Traffic Alert,zr1x_3lz_s07,1YS07,coupe,3LZ,■,■,,included_equipment_group,Rear Cross Traffic Alert
Exterior 4,49,corvette,zr1x,high,exterior,,UFG,Rear Cross Traffic Alert,zr1x_1lz_s67,1YS67,convertible,1LZ,--,--,,not_available,Rear Cross Traffic Alert
Exterior 4,49,corvette,zr1x,high,exterior,,UFG,Rear Cross Traffic Alert,zr1x_3lz_s67,1YS67,convertible,3LZ,■,■,,included_equipment_group,Rear Cross Traffic Alert
Exterior 4,50,corvette,zr1,high,exterior,,UD7,Rear Park Assist,zr1_1lz_r07,1YR07,coupe,1LZ,S,S,,standard,Rear Park Assist
Exterior 4,50,corvette,zr1,high,exterior,,UD7,Rear Park Assist,zr1_3lz_r07,1YR07,coupe,3LZ,S,S,,standard,Rear Park Assist
Exterior 4,50,corvette,zr1,high,exterior,,UD7,Rear Park Assist,zr1_1lz_r67,1YR67,convertible,1LZ,S,S,,standard,Rear Park Assist
Exterior 4,50,corvette,zr1,high,exterior,,UD7,Rear Park Assist,zr1_3lz_r67,1YR67,convertible,3LZ,S,S,,standard,Rear Park Assist
Exterior 4,50,corvette,zr1x,high,exterior,,UD7,Rear Park Assist,zr1x_1lz_s07,1YS07,coupe,1LZ,S,S,,standard,Rear Park Assist
Exterior 4,50,corvette,zr1x,high,exterior,,UD7,Rear Park Assist,zr1x_3lz_s07,1YS07,coupe,3LZ,S,S,,standard,Rear Park Assist
Exterior 4,50,corvette,zr1x,high,exterior,,UD7,Rear Park Assist,zr1x_1lz_s67,1YS67,convertible,1LZ,S,S,,standard,Rear Park Assist
Exterior 4,50,corvette,zr1x,high,exterior,,UD7,Rear Park Assist,zr1x_3lz_s67,1YS67,convertible,3LZ,S,S,,standard,Rear Park Assist
Exterior 4,51,corvette,zr1,high,exterior,,UFT,Side Blind Zone Alert,zr1_1lz_r07,1YR07,coupe,1LZ,--,--,,not_available,Side Blind Zone Alert
Exterior 4,51,corvette,zr1,high,exterior,,UFT,Side Blind Zone Alert,zr1_3lz_r07,1YR07,coupe,3LZ,■,■,,included_equipment_group,Side Blind Zone Alert
Exterior 4,51,corvette,zr1,high,exterior,,UFT,Side Blind Zone Alert,zr1_1lz_r67,1YR67,convertible,1LZ,--,--,,not_available,Side Blind Zone Alert
Exterior 4,51,corvette,zr1,high,exterior,,UFT,Side Blind Zone Alert,zr1_3lz_r67,1YR67,convertible,3LZ,■,■,,included_equipment_group,Side Blind Zone Alert
Exterior 4,51,corvette,zr1x,high,exterior,,UFT,Side Blind Zone Alert,zr1x_1lz_s07,1YS07,coupe,1LZ,--,--,,not_available,Side Blind Zone Alert
Exterior 4,51,corvette,zr1x,high,exterior,,UFT,Side Blind Zone Alert,zr1x_3lz_s07,1YS07,coupe,3LZ,■,■,,included_equipment_group,Side Blind Zone Alert
Exterior 4,51,corvette,zr1x,high,exterior,,UFT,Side Blind Zone Alert,zr1x_1lz_s67,1YS67,convertible,1LZ,--,--,,not_available,Side Blind Zone Alert
Exterior 4,51,corvette,zr1x,high,exterior,,UFT,Side Blind Zone Alert,zr1x_3lz_s67,1YS67,convertible,3LZ,■,■,,included_equipment_group,Side Blind Zone Alert
Exterior 4,52,corvette,zr1,high,exterior,,T0E,"Spoiler, rear",zr1_1lz_r07,1YR07,coupe,1LZ,S,S,,standard,"Spoiler, rear"
Exterior 4,52,corvette,zr1,high,exterior,,T0E,"Spoiler, rear",zr1_3lz_r07,1YR07,coupe,3LZ,S,S,,standard,"Spoiler, rear"
Exterior 4,52,corvette,zr1,high,exterior,,T0E,"Spoiler, rear",zr1_1lz_r67,1YR67,convertible,1LZ,S,S,,standard,"Spoiler, rear"
Exterior 4,52,corvette,zr1,high,exterior,,T0E,"Spoiler, rear",zr1_3lz_r67,1YR67,convertible,3LZ,S,S,,standard,"Spoiler, rear"
Exterior 4,52,corvette,zr1x,high,exterior,,T0E,"Spoiler, rear",zr1x_1lz_s07,1YS07,coupe,1LZ,S,S,,standard,"Spoiler, rear"
Exterior 4,52,corvette,zr1x,high,exterior,,T0E,"Spoiler, rear",zr1x_3lz_s07,1YS07,coupe,3LZ,S,S,,standard,"Spoiler, rear"
Exterior 4,52,corvette,zr1x,high,exterior,,T0E,"Spoiler, rear",zr1x_1lz_s67,1YS67,convertible,1LZ,S,S,,standard,"Spoiler, rear"
Exterior 4,52,corvette,zr1x,high,exterior,,T0E,"Spoiler, rear",zr1x_3lz_s67,1YS67,convertible,3LZ,S,S,,standard,"Spoiler, rear"
Exterior 4,53,corvette,zr1,high,exterior,DUE,,"NEW!  Asymmetrical Santorini Blue/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1_1lz_r07,1YR07,coupe,1LZ,A1,A,1,available,"NEW!  Asymmetrical Santorini Blue/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,53,corvette,zr1,high,exterior,DUE,,"NEW!  Asymmetrical Santorini Blue/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1_3lz_r07,1YR07,coupe,3LZ,A1,A,1,available,"NEW!  Asymmetrical Santorini Blue/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,53,corvette,zr1,high,exterior,DUE,,"NEW!  Asymmetrical Santorini Blue/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1_1lz_r67,1YR67,convertible,1LZ,A1,A,1,available,"NEW!  Asymmetrical Santorini Blue/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,53,corvette,zr1,high,exterior,DUE,,"NEW!  Asymmetrical Santorini Blue/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1_3lz_r67,1YR67,convertible,3LZ,A1,A,1,available,"NEW!  Asymmetrical Santorini Blue/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,53,corvette,zr1x,high,exterior,DUE,,"NEW!  Asymmetrical Santorini Blue/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1x_1lz_s07,1YS07,coupe,1LZ,A1,A,1,available,"NEW!  Asymmetrical Santorini Blue/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,53,corvette,zr1x,high,exterior,DUE,,"NEW!  Asymmetrical Santorini Blue/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1x_3lz_s07,1YS07,coupe,3LZ,A1,A,1,available,"NEW!  Asymmetrical Santorini Blue/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,53,corvette,zr1x,high,exterior,DUE,,"NEW!  Asymmetrical Santorini Blue/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1x_1lz_s67,1YS67,convertible,1LZ,A1,A,1,available,"NEW!  Asymmetrical Santorini Blue/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,53,corvette,zr1x,high,exterior,DUE,,"NEW!  Asymmetrical Santorini Blue/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1x_3lz_s67,1YS67,convertible,3LZ,A1,A,1,available,"NEW!  Asymmetrical Santorini Blue/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,54,corvette,zr1,high,exterior,DUK,,"Asymmetrical Edge Red/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",zr1_1lz_r07,1YR07,coupe,1LZ,A1,A,1,available,"Asymmetrical Edge Red/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat."
Exterior 4,54,corvette,zr1,high,exterior,DUK,,"Asymmetrical Edge Red/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",zr1_3lz_r07,1YR07,coupe,3LZ,A1,A,1,available,"Asymmetrical Edge Red/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat."
Exterior 4,54,corvette,zr1,high,exterior,DUK,,"Asymmetrical Edge Red/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",zr1_1lz_r67,1YR67,convertible,1LZ,A1,A,1,available,"Asymmetrical Edge Red/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat."
Exterior 4,54,corvette,zr1,high,exterior,DUK,,"Asymmetrical Edge Red/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",zr1_3lz_r67,1YR67,convertible,3LZ,A1,A,1,available,"Asymmetrical Edge Red/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat."
Exterior 4,54,corvette,zr1x,high,exterior,DUK,,"Asymmetrical Edge Red/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",zr1x_1lz_s07,1YS07,coupe,1LZ,A1,A,1,available,"Asymmetrical Edge Red/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat."
Exterior 4,54,corvette,zr1x,high,exterior,DUK,,"Asymmetrical Edge Red/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",zr1x_3lz_s07,1YS07,coupe,3LZ,A1,A,1,available,"Asymmetrical Edge Red/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat."
Exterior 4,54,corvette,zr1x,high,exterior,DUK,,"Asymmetrical Edge Red/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",zr1x_1lz_s67,1YS67,convertible,1LZ,A1,A,1,available,"Asymmetrical Edge Red/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat."
Exterior 4,54,corvette,zr1x,high,exterior,DUK,,"Asymmetrical Edge Red/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat.",zr1x_3lz_s67,1YS67,convertible,3LZ,A1,A,1,available,"Asymmetrical Edge Red/Carbon Flash Full Length Dual Racing Stripes
1. Not available with exterior color (GKZ) Torch Red or (GPH) Red Mist Metallic Tintcoat."
Exterior 4,55,corvette,zr1,high,exterior,DPB,,"Carbon Flash with Blue accent Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1_1lz_r07,1YR07,coupe,1LZ,A1,A,1,available,"Carbon Flash with Blue accent Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,55,corvette,zr1,high,exterior,DPB,,"Carbon Flash with Blue accent Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1_3lz_r07,1YR07,coupe,3LZ,A1,A,1,available,"Carbon Flash with Blue accent Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,55,corvette,zr1,high,exterior,DPB,,"Carbon Flash with Blue accent Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1_1lz_r67,1YR67,convertible,1LZ,A1,A,1,available,"Carbon Flash with Blue accent Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,55,corvette,zr1,high,exterior,DPB,,"Carbon Flash with Blue accent Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1_3lz_r67,1YR67,convertible,3LZ,A1,A,1,available,"Carbon Flash with Blue accent Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,55,corvette,zr1x,high,exterior,DPB,,"Carbon Flash with Blue accent Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1x_1lz_s07,1YS07,coupe,1LZ,A1,A,1,available,"Carbon Flash with Blue accent Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,55,corvette,zr1x,high,exterior,DPB,,"Carbon Flash with Blue accent Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1x_3lz_s07,1YS07,coupe,3LZ,A1,A,1,available,"Carbon Flash with Blue accent Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,55,corvette,zr1x,high,exterior,DPB,,"Carbon Flash with Blue accent Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1x_1lz_s67,1YS67,convertible,1LZ,A1,A,1,available,"Carbon Flash with Blue accent Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,55,corvette,zr1x,high,exterior,DPB,,"Carbon Flash with Blue accent Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic.",zr1x_3lz_s67,1YS67,convertible,3LZ,A1,A,1,available,"Carbon Flash with Blue accent Full Length Dual Racing Stripes
1. Not available with exterior color (GTR) Admiral Blue Metallic."
Exterior 4,56,corvette,zr1,high,exterior,DPC,,"Carbon Flash with Yellow accent Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic.",zr1_1lz_r07,1YR07,coupe,1LZ,A1,A,1,available,"Carbon Flash with Yellow accent Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic."
Exterior 4,56,corvette,zr1,high,exterior,DPC,,"Carbon Flash with Yellow accent Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic.",zr1_3lz_r07,1YR07,coupe,3LZ,A1,A,1,available,"Carbon Flash with Yellow accent Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic."
Exterior 4,56,corvette,zr1,high,exterior,DPC,,"Carbon Flash with Yellow accent Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic.",zr1_1lz_r67,1YR67,convertible,1LZ,A1,A,1,available,"Carbon Flash with Yellow accent Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic."
Exterior 4,56,corvette,zr1,high,exterior,DPC,,"Carbon Flash with Yellow accent Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic.",zr1_3lz_r67,1YR67,convertible,3LZ,A1,A,1,available,"Carbon Flash with Yellow accent Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic."
Exterior 4,56,corvette,zr1x,high,exterior,DPC,,"Carbon Flash with Yellow accent Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic.",zr1x_1lz_s07,1YS07,coupe,1LZ,A1,A,1,available,"Carbon Flash with Yellow accent Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic."
Exterior 4,56,corvette,zr1x,high,exterior,DPC,,"Carbon Flash with Yellow accent Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic.",zr1x_3lz_s07,1YS07,coupe,3LZ,A1,A,1,available,"Carbon Flash with Yellow accent Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic."
Exterior 4,56,corvette,zr1x,high,exterior,DPC,,"Carbon Flash with Yellow accent Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic.",zr1x_1lz_s67,1YS67,convertible,1LZ,A1,A,1,available,"Carbon Flash with Yellow accent Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic."
Exterior 4,56,corvette,zr1x,high,exterior,DPC,,"Carbon Flash with Yellow accent Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic.",zr1x_3lz_s67,1YS67,convertible,3LZ,A1,A,1,available,"Carbon Flash with Yellow accent Full Length Dual Racing Stripes
1. Not available with exterior color (GBK) Competition Yellow Tintcoat Metallic."
Exterior 4,57,corvette,zr1,high,exterior,DPG,,"Carbon Flash with Orange accent Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.",zr1_1lz_r07,1YR07,coupe,1LZ,A1,A,1,available,"Carbon Flash with Orange accent Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat."
Exterior 4,57,corvette,zr1,high,exterior,DPG,,"Carbon Flash with Orange accent Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.",zr1_3lz_r07,1YR07,coupe,3LZ,A1,A,1,available,"Carbon Flash with Orange accent Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat."
Exterior 4,57,corvette,zr1,high,exterior,DPG,,"Carbon Flash with Orange accent Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.",zr1_1lz_r67,1YR67,convertible,1LZ,A1,A,1,available,"Carbon Flash with Orange accent Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat."
Exterior 4,57,corvette,zr1,high,exterior,DPG,,"Carbon Flash with Orange accent Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.",zr1_3lz_r67,1YR67,convertible,3LZ,A1,A,1,available,"Carbon Flash with Orange accent Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat."
Exterior 4,57,corvette,zr1x,high,exterior,DPG,,"Carbon Flash with Orange accent Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.",zr1x_1lz_s07,1YS07,coupe,1LZ,A1,A,1,available,"Carbon Flash with Orange accent Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat."
Exterior 4,57,corvette,zr1x,high,exterior,DPG,,"Carbon Flash with Orange accent Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.",zr1x_3lz_s07,1YS07,coupe,3LZ,A1,A,1,available,"Carbon Flash with Orange accent Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat."
Exterior 4,57,corvette,zr1x,high,exterior,DPG,,"Carbon Flash with Orange accent Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.",zr1x_1lz_s67,1YS67,convertible,1LZ,A1,A,1,available,"Carbon Flash with Orange accent Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat."
Exterior 4,57,corvette,zr1x,high,exterior,DPG,,"Carbon Flash with Orange accent Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat.",zr1x_3lz_s67,1YS67,convertible,3LZ,A1,A,1,available,"Carbon Flash with Orange accent Full Length Dual Racing Stripes
1. Not available with exterior color (G26) Sebring Orange Tintcoat."
